time,ax,ay,az,aT
96.8100,-0.3138,-0.2223,0.8434,0.927
96.8100,-0.3138,-0.2223,0.8434,0.927
96.8290,-0.1087,0.0880,0.9201,0.931
96.8300,-0.1087,0.0880,0.9201,0.931
96.8300,-0.1087,0.0880,0.9201,0.931
96.8310,-0.1087,0.0880,0.9201,0.931
96.8420,-0.1093,0.2526,0.7322,0.782
96.8430,-0.1093,0.2526,0.7322,0.782
96.8590,-0.2532,0.4761,0.2701,0.603
96.8600,-0.2532,0.4761,0.2701,0.603
96.8600,-0.2532,0.4761,0.2701,0.603
96.8600,-0.2532,0.4761,0.2701,0.603
96.8760,-0.0742,0.7297,0.4832,0.878
96.8770,0.0356,0.7922,0.5730,0.978
96.8930,0.1470,0.8543,0.7085,1.120
96.8930,0.1470,0.8543,0.7085,1.120
96.8940,0.1470,0.8543,0.7085,1.120
96.8940,0.1470,0.8543,0.7085,1.120
96.9090,-0.0892,0.7355,0.6203,0.966
96.9090,-0.0892,0.7355,0.6203,0.966
96.9290,-0.4424,0.6122,0.4733,0.891
96.9290,-0.4991,0.5587,0.4202,0.859
96.9290,-0.4991,0.5587,0.4202,0.859
96.9300,-0.4991,0.5587,0.4202,0.859
96.9430,-0.5212,0.5088,0.3846,0.824
96.9430,-0.5212,0.5088,0.3846,0.824
96.9640,-0.2084,0.5942,0.2453,0.676
96.9650,-0.2084,0.5942,0.2453,0.676
96.9650,-0.2084,0.5942,0.2453,0.676
96.9660,-0.2084,0.5942,0.2453,0.676
96.9760,0.0123,0.6043,0.2917,0.671
96.9770,0.0873,0.5718,0.2903,0.647
96.9770,0.0873,0.5718,0.2903,0.647
96.9780,0.0873,0.5718,0.2903,0.647
96.9910,0.1131,0.5576,0.1990,0.603
96.9920,0.1131,0.5576,0.1990,0.603
97.0090,-0.2149,0.3457,-0.0821,0.415
97.0090,-0.2149,0.3457,-0.0821,0.415
97.0100,-0.2149,0.3457,-0.0821,0.415
97.0100,-0.2149,0.3457,-0.0821,0.415
97.0260,-0.2600,0.1456,0.1615,0.339
97.0260,-0.2600,0.1456,0.1615,0.339
97.0490,-0.2283,-0.0087,0.4258,0.483
97.0490,-0.2705,-0.0856,0.3475,0.449
97.0500,-0.2705,-0.0856,0.3475,0.449
97.0500,-0.2705,-0.0856,0.3475,0.449
97.0620,-0.3102,-0.1618,0.2414,0.425
97.0620,-0.3102,-0.1618,0.2414,0.425
97.0620,-0.3102,-0.1618,0.2414,0.425
97.0760,-0.2877,-0.3003,0.1308,0.436
97.0760,-0.2877,-0.3003,0.1308,0.436
97.0760,-0.2877,-0.3003,0.1308,0.436
97.0930,0.0717,-0.1876,0.3738,0.424
97.0930,0.1763,-0.1969,0.4595,0.530
97.1090,0.2786,-0.2378,0.4802,0.604
97.1100,0.2786,-0.2378,0.4802,0.604
97.1100,0.2786,-0.2378,0.4802,0.604
97.1100,0.2786,-0.2378,0.4802,0.604
97.1260,0.0102,-0.3170,-0.0733,0.325
97.1410,-0.3442,-0.4639,-0.9309,1.096
97.1420,-0.3442,-0.4639,-0.9309,1.096
97.1490,-0.3145,-0.4517,-1.0090,1.149
97.1490,-0.3145,-0.4517,-1.0090,1.149
97.1500,-0.3145,-0.4517,-1.0090,1.149
97.1500,-0.3145,-0.4517,-1.0090,1.149
97.1500,-0.3145,-0.4517,-1.0090,1.149
97.1590,-0.0746,-0.3673,-0.8896,0.965
97.1590,-0.0746,-0.3673,-0.8896,0.965
97.1760,0.2850,-0.1217,-0.5104,0.597
97.1770,0.2850,-0.1217,-0.5104,0.597
97.1920,0.1934,-0.0927,-0.3586,0.418
97.1930,0.1934,-0.0927,-0.3586,0.418
97.1930,0.1934,-0.0927,-0.3586,0.418
97.1930,0.1934,-0.0927,-0.3586,0.418
97.2100,-0.1822,-0.1731,-0.2968,0.389
97.2110,-0.1822,-0.1731,-0.2968,0.389
97.2110,-0.1822,-0.1731,-0.2968,0.389
97.2300,-0.4279,-0.2725,-0.2430,0.563
97.2300,-0.4279,-0.2725,-0.2430,0.563
97.2300,-0.4279,-0.2725,-0.2430,0.563
97.2470,-0.4490,-0.1378,-0.2558,0.535
97.2480,-0.4448,-0.0617,-0.2420,0.510
97.2480,-0.4448,-0.0617,-0.2420,0.510
97.2480,-0.4448,-0.0617,-0.2420,0.510
97.2640,-0.3058,0.1377,-0.0374,0.337
97.2650,-0.3058,0.1377,-0.0374,0.337
97.2650,-0.3058,0.1377,-0.0374,0.337
97.2770,-0.0988,0.2250,0.1714,0.300
97.2780,-0.0172,0.1996,0.2071,0.288
97.2780,-0.0172,0.1996,0.2071,0.288
97.2940,-0.1464,0.0944,-0.1064,0.204
97.2950,-0.1464,0.0944,-0.1064,0.204
97.3100,-0.3372,0.1027,-0.3792,0.518
97.3110,-0.3372,0.1027,-0.3792,0.518
97.3110,-0.3372,0.1027,-0.3792,0.518
97.3120,-0.3372,0.1027,-0.3792,0.518
97.3280,-0.1479,0.0829,-0.0860,0.190
97.3280,-0.1479,0.0829,-0.0860,0.190
97.3480,0.4531,0.0086,0.5809,0.737
97.3490,0.4461,-0.0387,0.5668,0.722
97.3490,0.4461,-0.0387,0.5668,0.722
97.3490,0.4461,-0.0387,0.5668,0.722
97.3670,-0.4647,-0.1537,-0.1444,0.510
97.3680,-0.4647,-0.1537,-0.1444,0.510
97.3680,-0.4647,-0.1537,-0.1444,0.510
97.3680,-0.4647,-0.1537,-0.1444,0.510
97.3760,-0.6086,-0.1569,-0.2432,0.674
97.3770,-0.6086,-0.1569,-0.2432,0.674
97.3940,-0.3764,-0.2368,-0.1519,0.470
97.3940,-0.3764,-0.2368,-0.1519,0.470
97.4090,-0.1349,-0.0736,-0.0856,0.176
97.4100,-0.1349,-0.0736,-0.0856,0.176
97.4100,-0.1349,-0.0736,-0.0856,0.176
97.4100,-0.1349,-0.0736,-0.0856,0.176
97.4270,-0.2897,0.0579,-0.4540,0.542
97.4280,-0.2897,0.0579,-0.4540,0.542
97.4470,-0.3718,0.0462,-0.6461,0.747
97.4490,-0.0709,0.1291,-0.3693,0.398
97.4490,-0.0709,0.1291,-0.3693,0.398
97.4500,-0.0709,0.1291,-0.3693,0.398
97.4610,0.1102,0.2049,-0.2160,0.317
97.4610,0.2532,0.2521,-0.0860,0.368
97.4760,0.1866,0.2156,0.1538,0.324
97.4770,0.1866,0.2156,0.1538,0.324
97.4770,0.1866,0.2156,0.1538,0.324
97.4780,0.1866,0.2156,0.1538,0.324
97.4940,-0.5464,0.1561,0.1454,0.587
97.4940,-0.5464,0.1561,0.1454,0.587
97.4950,-0.5464,0.1561,0.1454,0.587
97.5100,-0.6917,0.1441,0.2294,0.743
97.5100,-0.6917,0.1441,0.2294,0.743
97.5110,-0.6917,0.1441,0.2294,0.743
97.5280,0.1230,0.2282,0.6982,0.745
97.5280,0.1230,0.2282,0.6982,0.745
97.5280,0.1230,0.2282,0.6982,0.745
97.5290,0.1230,0.2282,0.6982,0.745
97.5480,0.0438,0.3389,0.4357,0.554
97.5480,0.0438,0.3389,0.4357,0.554
97.5490,0.0438,0.3389,0.4357,0.554
97.5490,0.0438,0.3389,0.4357,0.554
97.5610,-0.4580,0.2496,-0.2481,0.578
97.5610,-0.4580,0.2496,-0.2481,0.578
97.5760,0.1436,0.2062,-0.0141,0.252
97.5770,0.1436,0.2062,-0.0141,0.252
97.5930,0.6657,0.2692,0.1635,0.736
97.5940,0.6559,0.2225,0.1563,0.710
97.5940,0.6559,0.2225,0.1563,0.710
97.5950,0.6559,0.2225,0.1563,0.710
97.6110,0.0556,0.0311,0.0227,0.068
97.6110,0.0556,0.0311,0.0227,0.068
97.6270,-0.7864,-0.2546,-0.6607,1.058
97.6280,-0.8813,-0.2802,-0.8190,1.235
97.6280,-0.8813,-0.2802,-0.8190,1.235
97.6280,-0.8813,-0.2802,-0.8190,1.235
97.6470,-0.2379,-0.1882,-0.5756,0.651
97.6470,-0.2379,-0.1882,-0.5756,0.651
97.6480,-0.2379,-0.1882,-0.5756,0.651
97.6480,-0.2379,-0.1882,-0.5756,0.651
97.6600,0.1180,-0.0813,-0.2935,0.327
97.6730,0.0960,-0.0597,0.1694,0.204
97.6760,0.0341,-0.0668,0.2594,0.270
97.6770,0.0341,-0.0668,0.2594,0.270
97.6930,-0.2677,-0.0969,0.1795,0.337
97.6940,-0.2677,-0.0969,0.1795,0.337
97.6940,-0.2677,-0.0969,0.1795,0.337
97.6940,-0.2677,-0.0969,0.1795,0.337
97.7090,-0.0997,-0.1001,0.2173,0.259
97.7090,0.0777,-0.0711,0.3299,0.346
97.7090,0.0777,-0.0711,0.3299,0.346
97.7090,0.0777,-0.0711,0.3299,0.346
97.7310,0.1318,0.0980,0.2976,0.340
97.7320,0.1318,0.0980,0.2976,0.340
97.7320,0.1318,0.0980,0.2976,0.340
97.7320,0.1318,0.0980,0.2976,0.340
97.7470,-0.2222,0.1706,-0.1374,0.312
97.7480,-0.2535,0.2072,-0.2770,0.429
97.7600,-0.1577,0.2364,-0.4576,0.539
97.7600,-0.1577,0.2364,-0.4576,0.539
97.7770,0.5134,0.3311,-0.1816,0.637
97.7780,0.5134,0.3311,-0.1816,0.637
97.7780,0.5134,0.3311,-0.1816,0.637
97.7780,0.5134,0.3311,-0.1816,0.637
97.7950,0.3994,0.2851,-0.0601,0.494
97.7950,0.3994,0.2851,-0.0601,0.494
97.7960,0.1473,0.1680,-0.0646,0.233
97.8110,-0.3412,-0.0721,-0.1032,0.364
97.8110,-0.3412,-0.0721,-0.1032,0.364
97.8120,-0.3412,-0.0721,-0.1032,0.364
97.8280,-0.6322,-0.2987,-0.1796,0.722
97.8280,-0.6322,-0.2987,-0.1796,0.722
97.8290,-0.5104,-0.2935,-0.1544,0.609
97.8290,-0.5104,-0.2935,-0.1544,0.609
97.8470,-0.0841,-0.1440,0.0975,0.193
97.8470,-0.0841,-0.1440,0.0975,0.193
97.8480,-0.0841,-0.1440,0.0975,0.193
97.8600,0.1014,0.0304,0.3930,0.407
97.8600,0.1014,0.0304,0.3930,0.407
97.8600,0.1014,0.0304,0.3930,0.407
97.8770,-0.1512,0.0792,0.2908,0.337
97.8780,-0.2644,0.0864,0.1011,0.296
97.8940,-0.4893,0.0378,-0.4552,0.669
97.8950,-0.4893,0.0378,-0.4552,0.669
97.8950,-0.4893,0.0378,-0.4552,0.669
97.8960,-0.4893,0.0378,-0.4552,0.669
97.9110,-0.3270,-0.0021,-0.6373,0.716
97.9120,-0.0815,-0.0476,-0.6362,0.643
97.9120,-0.0815,-0.0476,-0.6362,0.643
97.9270,0.1533,-0.0140,-0.5210,0.543
97.9280,0.1533,-0.0140,-0.5210,0.543
97.9280,0.1533,-0.0140,-0.5210,0.543
97.9480,0.2962,0.1209,-0.0517,0.324
97.9480,0.2962,0.1209,-0.0517,0.324
97.9490,0.2962,0.1209,-0.0517,0.324
97.9490,0.2962,0.1209,-0.0517,0.324
97.9600,0.4051,0.1145,0.3264,0.533
97.9600,0.4486,0.0867,0.5162,0.689
97.9770,0.2665,0.0589,0.6612,0.715
97.9770,0.2665,0.0589,0.6612,0.715
97.9780,0.2665,0.0589,0.6612,0.715
97.9940,-0.5624,-0.0454,0.1629,0.587
97.9940,-0.5624,-0.0454,0.1629,0.587
97.9950,-0.5624,-0.0454,0.1629,0.587
98.0110,-0.7221,-0.0567,-0.0738,0.728
98.0110,-0.7221,-0.0567,-0.0738,0.728
98.0110,-0.7221,-0.0567,-0.0738,0.728
98.0120,-0.7221,-0.0567,-0.0738,0.728
98.0270,-0.2680,-0.1012,-0.2718,0.395
98.0280,-0.2680,-0.1012,-0.2718,0.395
98.0280,-0.2680,-0.1012,-0.2718,0.395
98.0480,0.2757,0.0655,-0.5244,0.596
98.0480,0.2757,0.0655,-0.5244,0.596
98.0490,0.2757,0.0655,-0.5244,0.596
98.0600,0.2936,0.0831,-0.5202,0.603
98.0610,0.2564,0.0771,-0.5359,0.599
98.0610,0.2564,0.0771,-0.5359,0.599
98.0770,0.0636,0.0788,-0.3580,0.372
98.0780,0.0636,0.0788,-0.3580,0.372
98.0780,0.0636,0.0788,-0.3580,0.372
98.0940,-0.0921,0.1268,0.1431,0.212
98.0950,-0.0921,0.1268,0.1431,0.212
98.0950,-0.0921,0.1268,0.1431,0.212
98.1110,-0.2445,-0.0106,0.3846,0.456
98.1110,-0.2445,-0.0106,0.3846,0.456
98.1120,-0.2445,-0.0106,0.3846,0.456
98.1280,-0.4506,0.0263,0.4357,0.627
98.1290,-0.4506,0.0263,0.4357,0.627
98.1290,-0.4506,0.0263,0.4357,0.627
98.1480,-0.2409,0.1600,0.4213,0.511
98.1490,-0.2409,0.1600,0.4213,0.511
98.1490,-0.2409,0.1600,0.4213,0.511
98.1490,-0.2409,0.1600,0.4213,0.511
98.1610,0.1632,0.1970,0.5242,0.583
98.1620,0.3022,0.2432,0.5909,0.707
98.1770,0.3578,0.1919,0.3004,0.505
98.1770,0.3578,0.1919,0.3004,0.505
98.1780,0.3578,0.1919,0.3004,0.505
98.1780,0.3578,0.1919,0.3004,0.505
98.1950,0.0750,-0.0076,-0.2275,0.240
98.1950,0.0750,-0.0076,-0.2275,0.240
98.2180,0.0890,-0.0987,-0.4001,0.422
98.2190,0.0890,-0.0987,-0.4001,0.422
98.2190,0.1478,-0.0377,-0.3740,0.404
98.2200,0.1478,-0.0377,-0.3740,0.404
98.2300,0.1985,0.0165,-0.3124,0.370
98.2330,0.2460,0.0256,-0.2108,0.325
98.2340,0.2808,0.0136,-0.0602,0.287
98.2340,0.2808,0.0136,-0.0602,0.287
98.2470,0.3269,0.0097,0.2735,0.426
98.2470,0.3269,0.0097,0.2735,0.426
98.2610,0.1893,-0.0444,0.5015,0.538
98.2610,0.1893,-0.0444,0.5015,0.538
98.2610,0.1893,-0.0444,0.5015,0.538
98.2780,-0.2485,0.0335,0.1267,0.281
98.2790,-0.4352,0.0288,0.0218,0.437
98.2790,-0.4352,0.0288,0.0218,0.437
98.2950,-0.6197,0.0142,-0.0079,0.620
98.2960,-0.6197,0.0142,-0.0079,0.620
98.2960,-0.6197,0.0142,-0.0079,0.620
98.2960,-0.6197,0.0142,-0.0079,0.620
98.3110,-0.3931,0.0535,0.1113,0.412
98.3120,-0.3931,0.0535,0.1113,0.412
98.3280,0.0552,0.3133,0.0102,0.318
98.3290,0.0552,0.3133,0.0102,0.318
98.3290,0.0552,0.3133,0.0102,0.318
98.3290,0.0552,0.3133,0.0102,0.318
98.3530,0.3176,0.3542,-0.0093,0.476
98.3540,0.2720,0.3248,-0.0588,0.428
98.3540,0.2060,0.2789,-0.1198,0.367
98.3540,0.2060,0.2789,-0.1198,0.367
98.3610,0.2060,0.2789,-0.1198,0.367
98.3620,0.2060,0.2789,-0.1198,0.367
98.3770,-0.0489,0.1526,-0.3131,0.352
98.3780,-0.0948,0.0859,-0.3092,0.335
98.4010,-0.1232,0.0173,-0.0976,0.158
98.4010,-0.1232,0.0173,-0.0976,0.158
98.4020,-0.1131,0.0103,0.0014,0.114
98.4020,-0.1131,0.0103,0.0014,0.114
98.4030,-0.1131,0.0103,0.0014,0.114
98.4030,-0.1131,0.0103,0.0014,0.114
98.4310,-0.0793,-0.1757,0.2817,0.341
98.4320,-0.0793,-0.1757,0.2817,0.341
98.4320,-0.0793,-0.1757,0.2817,0.341
98.4330,-0.0793,-0.1757,0.2817,0.341
98.4450,-0.3125,-0.1426,-0.0812,0.353
98.4450,-0.3125,-0.1426,-0.0812,0.353
98.4450,-0.3125,-0.1426,-0.0812,0.353
98.4460,-0.3125,-0.1426,-0.0812,0.353
98.4620,0.1296,0.0340,-0.0395,0.140
98.4620,0.1296,0.0340,-0.0395,0.140
98.4770,0.4153,0.0018,-0.0029,0.415
98.4780,0.4153,0.0018,-0.0029,0.415
98.4780,0.4153,0.0018,-0.0029,0.415
98.4790,0.4153,0.0018,-0.0029,0.415
98.4950,0.3373,-0.0671,-0.2464,0.423
98.4950,0.3373,-0.0671,-0.2464,0.423
98.5110,0.2551,-0.1102,-0.2766,0.392
98.5120,0.2551,-0.1102,-0.2766,0.392
98.5120,0.2551,-0.1102,-0.2766,0.392
98.5130,0.2551,-0.1102,-0.2766,0.392
98.5290,0.1236,-0.1296,-0.1907,0.262
98.5290,0.1236,-0.1296,-0.1907,0.262
98.5290,0.1236,-0.1296,-0.1907,0.262
98.5540,0.1840,-0.1871,0.3491,0.437
98.5540,0.1840,-0.1871,0.3491,0.437
98.5550,0.1840,-0.1871,0.3491,0.437
98.5550,0.1840,-0.1871,0.3491,0.437
98.5610,0.2466,-0.2212,0.7153,0.788
98.5680,0.2621,-0.2621,0.8262,0.905
98.5680,0.2621,-0.2621,0.8262,0.905
98.5780,0.1889,-0.3271,0.8768,0.955
98.5780,0.1889,-0.3271,0.8768,0.955
98.5940,-0.3034,-0.3779,0.4169,0.639
98.5950,-0.5046,-0.3469,0.2424,0.659
98.5950,-0.5046,-0.3469,0.2424,0.659
98.5950,-0.5046,-0.3469,0.2424,0.659
98.6110,-0.6564,-0.0591,0.0396,0.660
98.6110,-0.6564,-0.0591,0.0396,0.660
98.6280,-0.2561,0.2321,0.3311,0.479
98.6290,-0.0808,0.3543,0.4420,0.572
98.6290,-0.0808,0.3543,0.4420,0.572
98.6290,-0.0808,0.3543,0.4420,0.572
98.6480,-0.2179,0.3790,-0.3866,0.584
98.6500,-0.2179,0.3790,-0.3866,0.584
98.6500,-0.2179,0.3790,-0.3866,0.584
98.6510,-0.2179,0.3790,-0.3866,0.584
98.6610,-0.3998,0.4051,-0.6758,0.884
98.6620,-0.4540,0.4393,-0.7232,0.960
98.6770,-0.4370,0.5120,-0.4618,0.816
98.6780,-0.4370,0.5120,-0.4618,0.816
98.6940,-0.3859,0.6626,0.1925,0.791
98.6940,-0.3859,0.6626,0.1925,0.791
98.6940,-0.3859,0.6626,0.1925,0.791
98.6950,-0.3859,0.6626,0.1925,0.791
98.7120,-0.4961,0.7323,0.9706,1.313
98.7120,-0.4961,0.7323,0.9706,1.313
98.7290,-0.7132,0.7101,1.3357,1.672
98.7300,-0.7310,0.7569,1.3503,1.712
98.7300,-0.7310,0.7569,1.3503,1.712
98.7300,-0.7310,0.7569,1.3503,1.712
98.7510,-0.7315,0.7885,0.9411,1.429
98.7510,-0.7315,0.7885,0.9411,1.429
98.7510,-0.7315,0.7885,0.9411,1.429
98.7520,-0.7315,0.7885,0.9411,1.429
98.7610,-0.5211,0.5987,0.8234,1.144
98.7620,-0.5211,0.5987,0.8234,1.144
98.7760,0.0534,0.5376,0.9422,1.086
98.7770,0.2168,0.5506,0.8998,1.077
98.7780,0.2168,0.5506,0.8998,1.077
98.7780,0.2168,0.5506,0.8998,1.077
98.7950,0.4338,0.5822,0.3424,0.803
98.7950,0.4338,0.5822,0.3424,0.803
98.8110,0.4694,0.3799,-0.2620,0.658
98.8110,0.4694,0.3799,-0.2620,0.658
98.8120,0.4694,0.3799,-0.2620,0.658
98.8120,0.4694,0.3799,-0.2620,0.658
98.8290,0.6231,0.1263,-0.5744,0.857
98.8290,0.6231,0.1263,-0.5744,0.857
98.8480,0.6197,0.0559,-0.8746,1.073
98.8480,0.6197,0.0559,-0.8746,1.073
98.8480,0.6197,0.0559,-0.8746,1.073
98.8490,0.6197,0.0559,-0.8746,1.073
98.8620,0.3365,-0.0301,-0.7686,0.840
98.8630,0.3365,-0.0301,-0.7686,0.840
98.8630,0.3365,-0.0301,-0.7686,0.840
98.8630,0.3365,-0.0301,-0.7686,0.840
98.8780,0.2338,-0.3011,-0.1992,0.430
98.8790,0.2689,-0.3711,-0.0518,0.461
98.8950,0.1566,-0.4260,0.1353,0.474
98.8960,0.1566,-0.4260,0.1353,0.474
98.8960,0.1566,-0.4260,0.1353,0.474
98.8960,0.1566,-0.4260,0.1353,0.474
98.9110,-0.2275,-0.4442,0.1131,0.512
98.9120,-0.2275,-0.4442,0.1131,0.512
98.9270,-0.4826,-0.4754,0.4219,0.798
98.9280,-0.4826,-0.4754,0.4219,0.798
98.9280,-0.4826,-0.4754,0.4219,0.798
98.9280,-0.4826,-0.4754,0.4219,0.798
98.9520,0.1473,-0.3092,0.1195,0.363
98.9530,0.1473,-0.3092,0.1195,0.363
98.9530,0.1473,-0.3092,0.1195,0.363
98.9550,0.1473,-0.3092,0.1195,0.363
98.9680,0.1713,-0.2708,-0.3655,0.486
98.9690,0.1713,-0.2708,-0.3655,0.486
98.9690,0.1713,-0.2708,-0.3655,0.486
98.9690,0.1089,-0.2582,-0.5192,0.590
98.9800,0.0370,-0.2244,-0.7318,0.766
98.9950,0.0757,-0.2201,-0.7942,0.828
98.9960,0.2120,-0.1702,-0.9147,0.954
98.9960,0.2120,-0.1702,-0.9147,0.954
99.0110,0.3302,-0.1443,-0.8219,0.897
99.0120,0.3302,-0.1443,-0.8219,0.897
99.0290,0.1260,-0.3260,-0.3845,0.520
99.0290,0.1260,-0.3260,-0.3845,0.520
99.0290,0.1260,-0.3260,-0.3845,0.520
99.0300,0.1260,-0.3260,-0.3845,0.520
99.0450,-0.2237,-0.4781,-0.2149,0.570
99.0450,-0.2237,-0.4781,-0.2149,0.570
99.0460,-0.2237,-0.4781,-0.2149,0.570
99.0460,-0.2237,-0.4781,-0.2149,0.570
99.0650,-0.5729,-0.5420,-0.2297,0.821
99.0650,-0.5729,-0.5420,-0.2297,0.821
99.0660,-0.5729,-0.5420,-0.2297,0.821
99.0770,-0.5844,-0.5141,-0.2723,0.825
99.0780,-0.5844,-0.5141,-0.2723,0.825
99.0780,-0.5844,-0.5141,-0.2723,0.825
99.0960,-0.3229,-0.4012,-0.3050,0.599
99.0960,-0.3229,-0.4012,-0.3050,0.599
99.1120,-0.0841,-0.2739,-0.3726,0.470
99.1120,-0.0841,-0.2739,-0.3726,0.470
99.1130,-0.0841,-0.2739,-0.3726,0.470
99.1130,-0.0841,-0.2739,-0.3726,0.470
99.1290,0.3580,-0.0602,-0.3744,0.522
99.1300,0.4658,-0.0128,-0.3734,0.597
99.1540,0.3349,0.0420,-0.5153,0.616
99.1560,0.3349,0.0420,-0.5153,0.616
99.1590,0.2830,0.0275,-0.4207,0.508
99.1600,0.2830,0.0275,-0.4207,0.508
99.1600,0.2830,0.0275,-0.4207,0.508
99.1640,0.2642,0.0083,-0.3356,0.427
99.1730,0.2965,0.0445,-0.1629,0.341
99.1740,0.2965,0.0445,-0.1629,0.341
99.1740,0.2965,0.0445,-0.1629,0.341
99.1740,0.2965,0.0445,-0.1629,0.341
99.1820,0.2232,-0.0100,-0.0256,0.225
99.1830,0.2232,-0.0100,-0.0256,0.225
99.1940,0.0478,-0.0311,-0.0329,0.066
99.1950,0.0478,-0.0311,-0.0329,0.066
99.2120,-0.2587,-0.0251,0.1412,0.296
99.2120,-0.2587,-0.0251,0.1412,0.296
99.2280,-0.2490,-0.0577,0.2619,0.366
99.2280,-0.2490,-0.0577,0.2619,0.366
99.2290,-0.2490,-0.0577,0.2619,0.366
99.2290,-0.2490,-0.0577,0.2619,0.366
99.2450,0.1229,0.0284,0.6041,0.617
99.2460,0.1229,0.0284,0.6041,0.617
99.2650,0.2020,-0.0178,0.4854,0.526
99.2650,0.2020,-0.0178,0.4854,0.526
99.2660,0.2020,-0.0178,0.4854,0.526
99.2660,0.2020,-0.0178,0.4854,0.526
99.2820,-0.2235,-0.1235,-0.1349,0.289
99.2830,-0.3342,-0.0792,-0.3649,0.501
99.2830,-0.3342,-0.0792,-0.3649,0.501
99.2830,-0.3342,-0.0792,-0.3649,0.501
99.2930,-0.4808,-0.0904,-0.7107,0.863
99.2940,-0.4808,-0.0904,-0.7107,0.863
99.3120,-0.0732,-0.0704,-0.3634,0.377
99.3130,-0.0732,-0.0704,-0.3634,0.377
99.3130,-0.0732,-0.0704,-0.3634,0.377
99.3130,-0.0732,-0.0704,-0.3634,0.377
99.3290,0.4862,0.0735,0.2276,0.542
99.3290,0.4862,0.0735,0.2276,0.542
99.3480,0.2801,0.1269,0.3842,0.492
99.3490,0.2801,0.1269,0.3842,0.492
99.3490,0.2801,0.1269,0.3842,0.492
99.3490,0.2801,0.1269,0.3842,0.492
99.3620,-0.1497,-0.0055,0.2474,0.289
99.3620,-0.2618,-0.0064,0.2257,0.346
99.3790,-0.4602,-0.1039,0.1228,0.488
99.3790,-0.4545,-0.0958,0.0831,0.472
99.3790,-0.4545,-0.0958,0.0831,0.472
99.3800,-0.4545,-0.0958,0.0831,0.472
99.3960,-0.1938,-0.0295,0.1664,0.257
99.3960,-0.1938,-0.0295,0.1664,0.257
99.3960,-0.1938,-0.0295,0.1664,0.257
99.3970,-0.1938,-0.0295,0.1664,0.257
99.4130,-0.0134,0.0621,0.0783,0.101
99.4140,0.0396,0.1010,0.0203,0.110
99.4290,0.2896,0.2034,-0.1361,0.379
99.4300,0.2896,0.2034,-0.1361,0.379
99.4300,0.2896,0.2034,-0.1361,0.379
99.4310,0.2896,0.2034,-0.1361,0.379
99.4450,0.4909,0.2057,-0.1188,0.545
99.4460,0.4909,0.2057,-0.1188,0.545
99.4650,0.2139,0.2050,-0.1990,0.357
99.4650,0.2139,0.2050,-0.1990,0.357
99.4660,0.2139,0.2050,-0.1990,0.357
99.4660,0.2139,0.2050,-0.1990,0.357
99.4810,-0.0540,0.1617,-0.3070,0.351
99.4810,-0.1243,0.1308,-0.3298,0.376
99.4820,-0.1243,0.1308,-0.3298,0.376
99.4970,-0.2966,0.1133,-0.3882,0.502
99.4970,-0.2966,0.1133,-0.3882,0.502
99.4980,-0.2966,0.1133,-0.3882,0.502
99.5120,-0.3277,0.1615,-0.2387,0.436
99.5130,-0.3277,0.1615,-0.2387,0.436
99.5130,-0.3277,0.1615,-0.2387,0.436
99.5290,-0.1315,0.1982,0.1303,0.271
99.5300,-0.1315,0.1982,0.1303,0.271
99.5300,-0.1315,0.1982,0.1303,0.271
99.5450,-0.1859,0.1932,0.0944,0.284
99.5460,-0.1859,0.1932,0.0944,0.284
99.5460,-0.1859,0.1932,0.0944,0.284
99.5650,-0.2080,0.0984,0.0028,0.230
99.5670,-0.1524,0.0625,0.0125,0.165
99.5680,-0.1524,0.0625,0.0125,0.165
99.5680,-0.1524,0.0625,0.0125,0.165
99.5790,-0.0782,-0.0204,0.0109,0.082
99.5790,-0.0782,-0.0204,0.0109,0.082
99.5960,-0.1283,-0.1053,-0.1128,0.201
99.5960,-0.1283,-0.1053,-0.1128,0.201
99.5970,-0.1640,-0.1093,-0.2225,0.297
99.5970,-0.1640,-0.1093,-0.2225,0.297
99.6120,-0.0048,-0.1534,-0.2011,0.253
99.6120,-0.0048,-0.1534,-0.2011,0.253
99.6120,-0.0048,-0.1534,-0.2011,0.253
99.6290,0.2788,-0.0377,-0.0401,0.284
99.6300,0.3385,-0.0274,-0.0054,0.340
99.6300,0.3385,-0.0274,-0.0054,0.340
99.6460,0.3874,-0.0554,0.0817,0.400
99.6470,0.3874,-0.0554,0.0817,0.400
99.6470,0.3874,-0.0554,0.0817,0.400
99.6660,0.0793,-0.1827,-0.0999,0.223
99.6660,0.0793,-0.1827,-0.0999,0.223
99.6670,0.0793,-0.1827,-0.0999,0.223
99.6670,0.0793,-0.1827,-0.0999,0.223
99.6860,-0.1525,-0.2314,-0.1992,0.341
99.6870,-0.1623,-0.2147,-0.1781,0.323
99.6880,-0.1623,-0.2147,-0.1781,0.323
99.6990,-0.1134,-0.2080,-0.1829,0.299
99.6990,-0.1134,-0.2080,-0.1829,0.299
99.7000,-0.1134,-0.2080,-0.1829,0.299
99.7120,-0.0484,-0.1619,-0.1423,0.221
99.7130,-0.0484,-0.1619,-0.1423,0.221
99.7290,0.2061,-0.1510,-0.0147,0.256
99.7290,0.2061,-0.1510,-0.0147,0.256
99.7300,0.2061,-0.1510,-0.0147,0.256
99.7450,0.2926,-0.1956,0.0386,0.354
