time,ax,ay,az,aT
50.9780,-1.5571,2.5050,0.2214,2.958
50.9840,-2.2750,1.9290,-0.4976,3.024
51.0050,-3.3127,1.4111,0.0085,3.601
51.0060,-3.3127,1.4111,0.0085,3.601
51.0190,-2.6092,1.2927,1.7743,3.410
51.0350,-1.1121,1.3567,3.0764,3.541
51.0780,0.5349,1.4865,1.0830,1.915
51.0790,0.5349,1.4865,1.0830,1.915
51.0790,0.5349,1.4865,1.0830,1.915
51.0790,0.5349,1.4865,1.0830,1.915
51.0790,0.5349,1.4865,1.0830,1.915
51.0990,-0.5486,1.3273,-0.7676,1.628
51.1000,-1.0367,1.5508,-0.7288,2.003
51.1160,-2.8231,2.1919,0.5465,3.616
51.1350,-5.6648,1.2512,2.2245,6.213
51.1360,-5.6648,1.2512,2.2245,6.213
51.1650,-9.0571,0.3058,1.3621,9.164
51.1660,-9.0571,0.3058,1.3621,9.164
51.1660,-9.5222,0.1843,1.0989,9.587
51.1820,-10.7088,-0.0064,2.3665,10.967
51.1980,-11.4504,-2.0716,3.2208,12.074
51.1990,-11.4504,-2.0716,3.2208,12.074
51.2150,-9.5452,-4.4177,2.9714,10.930
51.2310,-8.6146,-6.2881,4.6456,11.633
51.2320,-8.6146,-6.2881,4.6456,11.633
51.2520,-6.2559,-7.6203,6.6562,11.896
51.2530,-5.3517,-7.6037,7.0647,11.678
51.2800,-1.0207,-5.8073,3.9513,7.098
51.2810,-1.0207,-5.8073,3.9513,7.098
51.2990,0.6422,-3.2125,-1.2678,3.513
51.2990,0.6422,-3.2125,-1.2678,3.513
51.3160,-0.6925,-4.4556,-5.5580,7.157
51.3160,-1.1007,-4.8184,-6.0879,7.842
51.3320,-1.0651,-5.3514,-6.2074,8.265
51.3530,-0.0514,-7.4127,-5.5154,9.240
51.3540,-0.0514,-7.4127,-5.5154,9.240
51.3770,2.9092,-9.9355,4.0314,11.110
51.3770,2.9092,-9.9355,4.0314,11.110
51.3770,2.9092,-9.9355,4.0314,11.110
51.3880,0.5006,-7.3357,3.4052,8.103
51.3990,-0.4006,-3.9756,-0.9406,4.105
51.4150,0.3177,-2.0412,-2.2582,3.060
51.4320,0.6303,-0.5151,-5.4234,5.484
51.4330,0.6303,-0.5151,-5.4234,5.484
51.4530,2.6331,0.9760,-5.9612,6.589
51.4540,2.6331,0.9760,-5.9612,6.589
51.4770,4.6058,2.6099,-5.9396,7.956
51.4780,4.6058,2.6099,-5.9396,7.956
51.4840,4.8342,2.8453,-5.8483,8.104
51.4990,5.4253,3.6837,-5.6444,8.652
51.5150,5.9173,4.4161,-5.7354,9.349
51.5320,6.5762,5.1529,-5.2037,9.843
51.5330,6.7176,5.3852,-5.2254,10.071
51.5530,7.7000,6.2149,-5.2126,11.184
51.5540,7.7000,6.2149,-5.2126,11.184
51.5790,9.4628,6.5941,-4.7091,12.458
51.5800,9.4628,6.5941,-4.7091,12.458
51.5800,9.4864,6.4146,-4.6056,12.343
51.5990,9.5494,6.5085,-4.2865,12.326
51.6160,8.6782,7.2160,-3.9475,11.957
51.6170,8.6782,7.2160,-3.9475,11.957
51.6330,6.7857,7.4677,-4.0795,10.884
51.6540,3.3686,5.1049,-2.7477,6.705
51.6540,3.3686,5.1049,-2.7477,6.705
51.6790,-17.5294,-18.9738,39.5590,47.246
51.6800,-17.5294,-18.9738,39.5590,47.246
51.6800,-17.5294,-18.9738,39.5590,47.246
51.7000,-29.5475,-32.6202,-4.4825,44.241
51.7010,-29.5475,-32.6202,-4.4825,44.241
51.7170,-4.8130,-6.6857,0.0912,8.238
51.7330,1.9567,2.5581,4.0203,5.151
51.7340,1.9567,2.5581,4.0203,5.151
51.7540,3.1551,8.8945,4.5849,10.492
51.7550,2.9738,9.7739,1.4497,10.319
51.7760,2.6859,9.8976,-13.8935,17.269
51.7770,2.6859,9.8976,-13.8935,17.269
51.7840,3.4362,8.6484,-12.6147,15.676
51.8000,0.0102,0.6101,-5.4331,5.467
51.8170,-13.9339,-30.7714,14.6734,36.829
51.8180,-13.9339,-30.7714,14.6734,36.829
51.8340,2.6126,-24.4529,-5.0080,25.097
51.8540,14.7901,-0.0458,-8.7811,17.200
51.8550,14.7901,-0.0458,-8.7811,17.200
51.8720,12.0260,6.9965,-4.2688,14.553
51.8730,12.0260,6.9965,-4.2688,14.553
51.8830,11.4076,8.4567,-4.3109,14.840
51.9000,9.0255,8.8525,-4.7950,13.521
51.9160,6.5534,8.1485,-5.7797,11.948
51.9170,5.4891,7.2412,-6.2423,11.024
51.9340,1.3102,0.7012,-7.1107,7.264
51.9340,1.3102,0.7012,-7.1107,7.264
51.9530,-4.1653,-6.8420,-3.1996,8.626
51.9760,-7.2181,-6.4055,7.6152,12.293
51.9770,-7.2181,-6.4055,7.6152,12.293
51.9890,-3.1184,-2.1641,3.9798,5.500
51.9950,-0.0961,1.6601,0.3605,1.701
51.9980,-0.0961,1.6601,0.3605,1.701
52.0160,-0.8971,2.7379,-5.2471,5.986
52.0320,-1.3468,1.2236,-6.2743,6.533
52.0320,-1.1992,1.0669,-5.9061,6.120
52.0530,0.2487,1.6092,-3.5122,3.871
52.0540,0.2487,1.6092,-3.5122,3.871
52.0800,1.8800,3.2547,1.1745,3.938
52.0810,2.0085,3.4089,2.3261,4.590
52.1010,0.7934,0.0493,4.9343,4.998
52.1010,0.7934,0.0493,4.9343,4.998
52.1170,1.4377,-0.8248,5.8178,6.049
52.1170,1.4377,-0.8248,5.8178,6.049
52.1340,2.8575,0.5459,4.3674,5.248
52.1540,0.2512,1.3810,0.3443,1.445
52.1550,0.2512,1.3810,0.3443,1.445
52.1760,-2.4284,1.7033,0.6519,3.037
52.1770,-2.8145,2.0051,0.3700,3.475
52.1830,-3.1252,2.2548,-0.1062,3.855
52.2000,-3.6635,2.7864,-0.9996,4.710
52.2000,-3.6635,2.7864,-0.9996,4.710
52.2170,-4.4532,2.5826,0.2193,5.153
52.2330,-5.7932,1.6996,1.9544,6.346
52.2340,-5.7932,1.6996,1.9544,6.346
52.2550,-8.3702,0.2304,2.3829,8.706
52.2560,-8.3702,0.2304,2.3829,8.706
52.2760,-9.8069,-0.1623,3.1176,10.292
52.2770,-9.8069,-0.1623,3.1176,10.292
52.2860,-10.0577,-1.0930,3.7778,10.799
52.2990,-8.0469,-2.8451,3.2071,9.118
52.3180,-6.8291,-4.6472,4.4063,9.362
52.3350,-6.2785,-6.0413,4.6706,9.886
52.3350,-6.2785,-6.0413,4.6706,9.886
52.3540,-3.7821,-6.2188,5.3711,9.046
52.3550,-3.1080,-6.0467,5.2731,8.604
52.3770,-0.8602,-4.4862,2.7498,5.332
52.3770,-0.8602,-4.4862,2.7498,5.332
52.3840,-0.3894,-3.8913,2.0128,4.398
52.4010,-0.7845,-2.7556,-2.2477,3.642
52.4180,-2.3196,-4.2237,-5.0225,6.960
52.4190,-2.3196,-4.2237,-5.0225,6.960
52.4340,-2.0211,-5.6013,-5.2106,7.913
52.4560,0.0379,-9.8026,-4.4117,10.750
52.4570,1.2905,-10.9045,-3.8628,11.640
52.4770,5.5569,-12.7555,4.9290,14.761
52.4770,5.5569,-12.7555,4.9290,14.761
52.4840,4.1720,-11.6220,5.6144,13.565
52.5000,2.6298,-4.6555,-0.2798,5.354
52.5010,2.6298,-4.6555,-0.2798,5.354
52.5170,3.8413,-1.2341,-1.7594,4.402
52.5350,2.4060,1.0857,-6.1018,6.648
52.5350,2.4060,1.0857,-6.1018,6.648
52.5540,2.0716,2.6766,-5.6564,6.592
52.5550,2.0716,2.6766,-5.6564,6.592
52.5790,3.7981,4.4609,-5.4725,8.017
52.5790,3.7981,4.4609,-5.4725,8.017
52.5850,4.2552,4.6126,-5.4945,8.341
52.6010,5.0688,4.8259,-5.6497,8.994
52.6170,5.6244,5.2032,-5.2862,9.309
52.6340,5.9609,5.8997,-4.4007,9.471
52.6350,5.9609,5.8997,-4.4007,9.471
52.6520,6.4405,6.4173,-3.7991,9.854
52.6520,6.4405,6.4173,-3.7991,9.854
52.6720,7.4870,6.0846,-4.6851,10.725
52.6730,7.4870,6.0846,-4.6851,10.725
52.7010,9.0478,5.0278,-3.3885,10.891
52.7010,9.0478,5.0278,-3.3885,10.891
52.7180,7.5418,5.1395,-3.5441,9.791
52.7180,6.8000,5.3877,-3.7009,9.432
52.7350,4.9158,6.4966,-4.5537,9.333
52.7560,2.2847,6.2404,-2.6057,7.138
52.7560,0.9520,4.9025,1.9785,5.372
52.7880,-29.3546,-30.1476,4.4725,42.315
52.7890,-29.3546,-30.1476,4.4725,42.315
52.7890,-29.3546,-30.1476,4.4725,42.315
52.8020,-21.2363,-27.5842,2.3634,34.892
52.8020,-14.0085,-20.7403,2.4482,25.147
52.8210,-1.6165,-4.3557,0.3726,4.661
52.8210,0.0841,-1.7934,0.9082,2.012
52.8350,2.7927,2.6601,3.0460,4.915
52.8550,5.5206,8.9494,1.9652,10.697
52.8560,5.3298,9.7977,-1.0001,11.198
52.8860,3.2538,7.1622,-11.0099,13.532
52.8860,3.2538,7.1622,-11.0099,13.532
52.8870,3.2538,7.1622,-11.0099,13.532
52.9020,-1.1371,-0.3801,-4.3681,4.530
52.9190,-10.5903,-19.5248,16.6216,27.743
52.9200,-10.5903,-19.5248,16.6216,27.743
52.9360,2.0695,-18.3141,-1.6606,18.505
52.9570,11.4190,3.5685,-7.3941,14.064
52.9570,11.4190,3.5685,-7.3941,14.064
52.9800,9.1515,6.7805,-4.8886,12.394
52.9810,8.8063,7.2225,-5.0572,12.462
52.9830,8.8063,7.2225,-5.0572,12.462
53.0010,6.4489,7.2143,-6.6236,11.726
53.0180,3.3884,5.7179,-7.8971,10.322
53.0180,3.3884,5.7179,-7.8971,10.322
53.0350,-1.8988,-0.0115,-7.5527,7.788
53.0360,-1.8988,-0.0115,-7.5527,7.788
53.0550,-8.6199,-7.3435,5.2382,12.477
53.0780,-5.0742,-2.7233,4.9179,7.573
53.0780,-5.0742,-2.7233,4.9179,7.573
53.0830,-3.5655,-0.9223,3.5393,5.108
53.1010,-1.0388,2.4439,-3.9110,4.727
53.1010,-1.0388,2.4439,-3.9110,4.727
53.1180,-1.2751,0.6120,-6.3036,6.460
53.1350,-0.4199,0.5572,-4.7331,4.784
53.1360,-0.0691,0.6992,-4.0077,4.069
53.1520,1.3604,1.4942,-1.7980,2.705
53.1720,2.6804,2.9228,0.8702,4.060
53.1720,2.6804,2.9228,0.8702,4.060
53.2010,2.2260,2.9595,0.8773,3.806
53.2020,1.6978,2.3266,0.6522,2.953
53.2020,1.6978,2.3266,0.6522,2.953
53.2190,0.3911,0.3706,0.6349,0.833
53.2190,0.3911,0.3706,0.6349,0.833
53.2350,0.2294,0.2052,1.5952,1.625
53.2550,0.6645,0.8593,2.5516,2.773
53.2560,0.6645,0.8593,2.5516,2.773
53.2820,0.2611,1.0355,2.7478,2.948
53.2830,0.2611,1.0355,2.7478,2.948
53.2830,-0.0346,0.9791,2.2491,2.453
53.3030,-1.2073,1.2693,0.1836,1.761
53.3030,-1.2073,1.2693,0.1836,1.761
53.3190,-2.9418,2.7099,-0.5061,4.032
53.3350,-4.4843,2.7397,0.8743,5.327
53.3360,-4.4843,2.7397,0.8743,5.327
53.3570,-7.6716,1.6541,1.8578,8.065
53.3570,-7.6716,1.6541,1.8578,8.065
53.3850,-10.2225,0.5354,1.2354,10.311
53.3860,-10.2225,0.5354,1.2354,10.311
53.4020,-11.2579,-0.2882,3.6393,11.835
53.4030,-11.2579,-0.2882,3.6393,11.835
53.4190,-10.2768,-3.5957,1.8397,11.042
53.4200,-10.2768,-3.5957,1.8397,11.042
53.4360,-8.9617,-5.1733,2.4915,10.643
53.4570,-6.8588,-6.6042,4.4863,10.525
53.4580,-6.1537,-6.6787,4.7444,10.246
53.4830,-2.0875,-5.4731,3.5945,6.873
53.4840,-2.0875,-5.4731,3.5945,6.873
53.4840,-2.0875,-5.4731,3.5945,6.873
53.5030,0.5448,-4.6497,1.5913,4.945
53.5200,1.1993,-4.3535,-1.4982,4.758
53.5210,0.6425,-4.6795,-2.5972,5.390
53.5370,-0.4379,-5.3833,-4.5229,7.045
53.5370,-0.4379,-5.3833,-4.5229,7.045
53.5560,0.6289,-7.8274,-4.4940,9.048
53.5820,5.3773,-11.6519,0.4679,12.841
53.5830,5.3773,-11.6519,0.4679,12.841
53.5830,5.3773,-11.6519,0.4679,12.841
53.6030,0.2460,-4.9639,-0.5208,4.997
53.6030,0.2460,-4.9639,-0.5208,4.997
53.6190,-0.4866,-1.2624,-1.7506,2.213
53.6360,-2.1847,0.5444,-4.3815,4.926
53.6360,-2.1847,0.5444,-4.3815,4.926
53.6530,-1.5615,1.2812,-6.3201,6.635
53.6730,1.7817,2.4776,-5.8828,6.627
53.6730,1.7817,2.4776,-5.8828,6.627
53.7010,4.1876,3.3056,-5.6491,7.770
53.7020,4.5319,3.4473,-5.4015,7.848
53.7020,4.5319,3.4473,-5.4015,7.848
53.7200,5.3505,3.9821,-5.5485,8.676
53.7210,5.3505,3.9821,-5.5485,8.676
53.7370,5.7614,4.5252,-6.1638,9.574
53.7570,7.3534,5.7663,-5.3811,10.783
53.7580,7.3534,5.7663,-5.3811,10.783
53.7840,9.0032,6.6144,-5.4802,12.443
53.7850,9.3466,6.5941,-5.2216,12.574
53.7850,9.3466,6.5941,-5.2216,12.574
53.8020,9.4561,6.0562,-4.5870,12.130
53.8200,8.6875,6.5919,-3.6703,11.506
53.8200,8.6875,6.5919,-3.6703,11.506
53.8350,6.9951,6.9176,-3.4232,10.416
53.8540,4.8652,6.2818,-3.0988,8.528
53.8540,4.8652,6.2818,-3.0988,8.528
53.8760,-2.1158,-2.7958,9.9683,10.567
53.8770,-2.1158,-2.7958,9.9683,10.567
53.9020,-25.9858,-29.6478,8.0238,40.232
53.9030,-25.9858,-29.6478,8.0238,40.232
53.9030,-27.0457,-31.3037,1.9988,41.417
53.9200,-17.7250,-16.0533,-0.1468,23.915
53.9370,-2.0299,-0.6210,1.2369,2.457
53.9370,-2.0299,-0.6210,1.2369,2.457
53.9540,1.9014,6.1836,4.0489,7.632
53.9540,1.9411,7.4488,3.9701,8.661
53.9740,1.2698,9.1148,-2.4527,9.524
54.0000,-0.1244,1.9270,-6.7878,7.057
54.0000,-0.1244,1.9270,-6.7878,7.057
54.0000,-0.1244,1.9270,-6.7878,7.057
54.0200,-10.7031,-21.0352,9.1088,25.298
54.0210,-10.7031,-21.0352,9.1088,25.298
54.0370,-3.4202,-22.0629,6.8102,23.342
54.0570,14.9957,0.4655,-7.3454,16.705
54.0570,14.9957,0.4655,-7.3454,16.705
54.0820,11.0181,7.5977,-3.0289,13.722
54.0830,10.7179,8.2659,-4.0767,14.136
54.0830,10.7179,8.2659,-4.0767,14.136
54.0920,10.5620,8.7453,-5.0748,14.622
54.1030,9.1795,8.7933,-6.6608,14.351
54.1180,6.2663,7.9625,-7.7010,12.727
54.1360,1.1387,2.6650,-9.4417,9.876
54.1360,1.1387,2.6650,-9.4417,9.876
54.1520,-3.0036,-4.2976,-7.6689,9.290
54.1710,-10.9672,-11.9698,10.4609,19.313
54.1720,-10.9672,-11.9698,10.4609,19.313
54.1910,-4.4877,-3.9804,4.8454,7.711
54.1910,-4.4877,-3.9804,4.8454,7.711
54.2030,-1.4354,1.1262,0.0217,1.825
54.2200,-1.1635,1.5347,-7.9463,8.176
54.2200,-1.1635,1.5347,-7.9463,8.176
54.2370,-0.4229,0.4931,-5.4678,5.506
54.2570,1.2766,1.3914,-2.0317,2.774
54.2570,1.2766,1.3914,-2.0317,2.774
54.2760,2.2962,2.9148,1.3771,3.958
54.2760,2.2962,2.9148,1.3771,3.958
54.2860,2.4603,3.4244,2.4389,4.871
54.3040,1.7677,2.7099,2.0990,3.857
54.3210,0.6975,0.1833,1.4074,1.581
54.3210,0.6975,0.1833,1.4074,1.581
54.3370,1.4350,0.3397,2.1215,2.584
54.3380,1.7700,0.5844,2.2501,2.922
54.3540,2.2152,1.1831,2.1863,3.330
54.3740,1.2325,1.4557,2.0336,2.788
54.3750,1.2325,1.4557,2.0336,2.788
54.4000,-0.7592,1.2394,0.2162,1.469
54.4000,-1.1209,1.3211,-0.1706,1.741
54.4200,-2.1184,2.2103,-0.2355,3.071
54.4210,-2.1184,2.2103,-0.2355,3.071
54.4370,-3.3578,2.3073,1.1483,4.233
54.4380,-3.3578,2.3073,1.1483,4.233
54.4530,-5.6346,1.0984,3.1967,6.571
54.4750,-7.2838,0.0591,2.7626,7.790
54.4750,-7.2838,0.0591,2.7626,7.790
54.4960,-8.5983,0.1363,1.4994,8.729
54.4970,-8.5983,0.1363,1.4994,8.729
54.5030,-8.5983,0.1363,1.4994,8.729
54.5200,-8.8004,-1.7086,0.6665,8.989
54.5210,-8.8004,-1.7086,0.6665,8.989
54.5370,-8.6575,-2.7340,0.2037,9.081
54.5540,-8.2948,-4.5703,1.5493,9.596
54.5540,-7.9983,-4.8160,2.0504,9.559
54.5740,-6.7770,-5.9593,3.5283,9.690
54.5750,-6.7770,-5.9593,3.5283,9.690
54.5970,-3.8886,-6.4266,5.3340,9.213
54.5980,-2.6409,-6.3497,5.8495,9.028
54.6040,-1.4010,-6.3377,6.2223,8.991
54.6190,2.5539,-6.3237,5.6092,8.830
54.6360,3.0097,-6.2630,0.5186,6.968
54.6370,3.0097,-6.2630,0.5186,6.968
54.6550,1.7313,-6.8337,-3.4024,7.828
54.6740,2.9714,-8.2676,-6.6881,11.041
54.6750,3.6146,-8.7058,-7.3636,11.962
54.6950,7.1096,-10.6560,-5.1697,13.814
54.6960,7.1096,-10.6560,-5.1697,13.814
54.7040,5.2627,-8.7235,1.0868,10.246
54.7210,0.7575,-5.1302,4.7584,7.038
54.7210,0.7575,-5.1302,4.7584,7.038
54.7380,-1.5553,-2.0516,0.1968,2.582
54.7540,-2.9368,-0.4474,-5.1008,5.903
54.7550,-2.9368,-0.4474,-5.1008,5.903
54.7750,-0.3783,1.7856,-5.8325,6.111
54.7760,0.8656,2.2586,-5.7574,6.245
54.7950,3.2081,3.2623,-5.7814,7.373
54.7960,3.2081,3.2623,-5.7814,7.373
54.8060,3.6353,3.5453,-5.5882,7.551
54.8200,4.2310,4.2791,-5.6380,8.246
54.8370,5.0878,5.0569,-6.1347,9.439
54.8550,6.2897,6.1975,-5.6241,10.469
54.8550,6.2897,6.1975,-5.6241,10.469
54.8740,6.6650,6.7100,-5.3735,10.878
54.8750,6.6650,6.7100,-5.3735,10.878
54.8970,7.6986,6.8152,-4.8926,11.387
54.8980,7.6986,6.8152,-4.8926,11.387
54.9040,7.7081,6.4639,-4.7203,11.112
54.9210,7.8191,5.3970,-3.9811,10.301
54.9370,7.8321,5.3445,-3.4730,10.098
54.9380,7.8321,5.3445,-3.4730,10.098
54.9540,7.3794,6.0133,-2.7909,9.920
54.9750,6.1241,6.8948,-0.5882,9.241
54.9760,6.1241,6.8948,-0.5882,9.241
54.9980,-1.6104,-0.4745,15.1597,15.252
54.9980,-1.6104,-0.4745,15.1597,15.252
55.0040,-7.2982,-4.8569,23.2487,24.847
55.0220,-28.2593,-24.3556,5.7157,37.742
55.0380,-23.9389,-26.5195,-0.9480,35.739
55.0390,-17.4757,-20.7501,-0.9149,27.144
55.0550,-0.8257,-4.5965,0.9866,4.773
55.0750,5.5665,6.1688,7.0178,10.876
55.0750,5.5665,6.1688,7.0178,10.876
55.0970,6.4823,9.3183,-2.3317,11.588
55.0970,5.7415,8.7108,-7.0821,12.609
55.1040,5.1661,7.8528,-10.5113,14.101
55.1210,4.0428,4.0475,-10.1399,11.642
55.1220,2.8946,1.6698,-8.4738,9.109
55.1380,-9.4653,-12.5172,5.5640,16.650
55.1540,-14.2112,-25.7847,7.7922,30.455
55.1550,-9.3986,-24.1603,5.6952,26.542
55.1750,13.8339,-0.3229,-8.4958,16.238
55.1760,13.8339,-0.3229,-8.4958,16.238
55.2010,12.2196,6.7834,-3.9153,14.514
55.2010,12.2196,6.7834,-3.9153,14.514
55.2220,9.9240,8.1949,-5.7821,14.109
55.2230,9.9240,8.1949,-5.7821,14.109
55.2380,6.3501,6.8973,-6.9621,11.678
55.2540,2.4911,3.7875,-7.7351,8.966
55.2550,2.4911,3.7875,-7.7351,8.966
55.2750,-2.6326,-4.3937,-7.9891,9.490
55.2750,-4.1783,-6.4352,-5.0117,9.164
55.2940,-9.2815,-10.2530,7.1977,15.591
55.2950,-9.4627,-9.5115,8.7262,16.005
55.3040,-6.4383,-5.4994,7.2918,11.174
55.3210,-1.7308,1.2860,1.3580,2.548
55.3380,-1.0843,3.2720,-5.5495,6.533
55.3390,-1.3172,2.3230,-6.7071,7.219
55.3550,-1.1288,1.0149,-5.3190,5.531
55.3740,0.3716,1.5003,-2.2284,2.712
55.3750,0.3716,1.5003,-2.2284,2.712
55.3950,1.7402,3.1486,0.5327,3.637
55.3950,1.7402,3.1486,0.5327,3.637
55.4040,2.1791,3.9314,1.2361,4.662
55.4210,1.5609,3.9479,0.8528,4.330
55.4210,1.5609,3.9479,0.8528,4.330
55.4380,-0.3596,1.7708,0.3520,1.841
55.4540,-1.5926,-0.6921,1.9836,2.636
55.4550,-1.5926,-0.6921,1.9836,2.636
55.4740,0.0570,-0.1902,2.7564,2.764
55.4750,0.0570,-0.1902,2.7564,2.764
55.4950,1.7929,1.6082,1.7695,2.989
55.4950,1.7929,1.6082,1.7695,2.989
55.5040,1.5082,1.5695,1.6225,2.715
55.5210,0.2916,0.5067,0.9676,1.131
55.5380,-0.3713,0.8122,-0.4565,1.003
55.5380,-0.3713,0.8122,-0.4565,1.003
55.5550,-2.2296,1.7846,-0.1715,2.861
55.5750,-5.9972,1.3508,2.5740,6.665
55.5760,-5.9972,1.3508,2.5740,6.665
55.5970,-9.4302,0.4824,1.9459,9.641
55.5970,-9.9844,0.4347,0.9932,10.043
55.6040,-10.4414,0.4753,0.1313,10.453
55.6210,-11.5784,0.6546,-0.0454,11.597
55.6220,-11.9421,0.4877,0.6396,11.969
55.6390,-12.9414,-1.4284,1.6140,13.120
55.6550,-11.2657,-3.6215,1.0874,11.883
55.6550,-11.2657,-3.6215,1.0874,11.883
55.6750,-5.6072,-3.7514,4.3205,8.011
55.6760,-5.6072,-3.7514,4.3205,8.011
55.6970,-3.9662,-4.4812,3.7162,7.044
55.6980,-3.9662,-4.4812,3.7162,7.044
55.7050,-4.2111,-5.1110,4.3864,7.943
55.7210,-3.4865,-4.1000,3.0770,6.199
55.7380,-0.9041,-2.3543,-0.2735,2.537
55.7390,-0.9041,-2.3543,-0.2735,2.537
55.7550,-0.8906,-2.8252,-2.3193,3.762
55.7750,-1.5247,-4.6919,-4.1374,6.439
55.7760,-1.5219,-5.4788,-4.1429,7.035
55.7960,-0.5075,-8.3195,-4.0002,9.245
55.7960,0.1013,-9.5131,-4.1862,10.394
55.8050,1.9849,-12.4280,-4.5866,13.395
55.8220,6.0798,-15.5597,-4.0959,17.200
55.8230,6.0798,-15.5597,-4.0959,17.200
55.8390,3.5905,-6.4250,1.3332,7.480
55.8560,0.8850,-0.9330,1.5994,2.052
55.8570,0.8850,-0.9330,1.5994,2.052
55.8760,-2.7872,2.2204,-4.3827,5.649
55.8770,-3.1641,2.6078,-5.6181,6.955
55.8970,-2.4091,3.1913,-6.5115,7.641
55.8970,-1.6557,3.3013,-6.4404,7.424
55.9070,0.3552,3.4236,-6.2982,7.177
55.9220,2.4946,3.3236,-7.2004,8.314
55.9380,3.7035,3.4104,-6.0242,7.851
55.9560,5.1167,4.1492,-5.8751,8.827
55.9570,5.1167,4.1492,-5.8751,8.827
55.9720,6.5000,4.5423,-5.5371,9.672
55.9730,6.5000,4.5423,-5.5371,9.672
55.9930,8.0233,4.6555,-5.7220,10.899
55.9930,8.0233,4.6555,-5.7220,10.899
56.0190,9.5933,4.6448,-5.2117,11.865
56.0200,9.5933,4.6448,-5.2117,11.865
56.0400,10.0732,4.9796,-4.1321,11.972
56.0400,10.1479,5.3559,-3.8427,12.101
56.0570,9.9909,5.9399,-3.3588,12.099
56.0570,9.7242,6.1065,-3.0534,11.882
56.0760,7.8003,6.6424,-2.2988,10.500
56.0960,6.0152,4.9348,-1.3259,7.893
56.0960,6.0152,4.9348,-1.3259,7.893
56.1060,3.3119,1.8950,1.2423,4.013
56.1230,-9.7899,-13.5192,27.2508,31.956
56.1230,-9.7899,-13.5192,27.2508,31.956
56.1400,-22.8990,-27.6584,9.7731,37.214
56.1560,-18.5748,-14.1738,0.4895,23.370
56.1570,-18.5748,-14.1738,0.4895,23.370
56.1760,-2.9506,2.0684,1.0961,3.766
56.1770,-2.9506,2.0684,1.0961,3.766
56.1980,-1.1458,8.2138,1.2537,8.388
56.1990,-1.1458,8.2138,1.2537,8.388
56.2070,-0.4309,9.7290,-2.4344,10.038
56.2230,1.3604,9.9656,-11.0789,14.963
56.2400,3.0110,7.4585,-10.8861,13.535
56.2400,2.8965,5.7766,-9.5531,11.533
56.2570,-7.3032,-14.2497,19.1217,24.941
56.2760,-4.9632,-35.7740,12.7480,38.300
56.2770,-0.4617,-34.8418,2.9764,34.972
56.2960,12.6828,-11.6079,-8.7698,19.300
56.2970,13.9633,-5.7838,-8.1666,17.179
56.3050,13.6309,2.2411,-4.4869,14.524
56.3220,12.3485,8.3395,-2.7892,15.160
56.3400,11.1744,10.9795,-6.4911,16.957
56.3410,11.1744,10.9795,-6.4911,16.957
56.3570,8.5487,10.6565,-8.4240,16.050
56.3580,7.4898,10.3632,-8.8928,15.575
56.3780,1.4678,6.2438,-9.9908,11.872
56.3780,1.4678,6.2438,-9.9908,11.872
56.4000,-5.0016,-3.3145,-5.7168,8.288
56.4000,-5.0016,-3.3145,-5.7168,8.288
56.4090,-9.4764,-8.3422,3.4960,13.100
56.4230,-11.9178,-11.0250,8.4174,18.288
56.4410,-4.0692,-2.7252,3.9250,6.276
56.4420,-4.0692,-2.7252,3.9250,6.276
56.4570,-0.9158,2.6972,-2.5783,3.842
56.4770,-0.7030,0.6049,-8.1192,8.172
56.4780,-0.4149,0.5762,-7.5968,7.630
56.4950,0.6284,1.0799,-4.9988,5.153
56.5060,1.4191,1.6004,-2.8709,3.580
56.5060,1.7477,1.8555,-1.6251,3.023
56.5220,2.4475,2.7132,1.9390,4.137
56.5400,2.8262,2.9314,3.8494,5.603
56.5400,2.8262,2.9314,3.8494,5.603
56.5570,2.3157,0.8927,2.3988,3.452
56.5760,2.6000,0.3701,2.2761,3.475
56.5770,2.6000,0.3701,2.2761,3.475
56.5950,3.1944,0.7685,2.6444,4.218
56.5950,3.1944,0.7685,2.6444,4.218
56.6050,2.5223,1.1278,1.9931,3.407
56.6230,0.1251,1.1316,0.8888,1.444
56.6240,0.1251,1.1316,0.8888,1.444
56.6400,-1.5771,1.0473,-0.2370,1.908
56.6560,-2.9839,1.2243,-0.2372,3.234
56.6570,-3.4153,1.3384,0.0639,3.669
56.6730,-4.3740,2.0645,1.4108,5.038
56.6940,-5.8766,2.1223,2.7422,6.823
56.6950,-5.8766,2.1223,2.7422,6.823
56.7150,-8.4264,0.7714,0.6411,8.486
56.7160,-8.4264,0.7714,0.6411,8.486
56.7220,-8.8014,0.7402,-0.2067,8.835
56.7400,-9.8558,1.0677,-0.2344,9.916
56.7400,-9.8558,1.0677,-0.2344,9.916
56.7560,-10.9001,-0.3959,0.4666,10.917
56.7760,-10.6149,-3.5953,-0.2367,11.210
56.7770,-10.0227,-3.9230,0.1618,10.764
56.7970,-8.2846,-5.7159,2.9705,10.494
56.7980,-8.2846,-5.7159,2.9705,10.494
56.8060,-7.8177,-6.9039,4.2850,11.276
56.8230,-5.7456,-7.5613,5.6144,11.032
56.8230,-5.7456,-7.5613,5.6144,11.032
56.8400,-2.1728,-7.6243,6.8457,10.474
56.8560,3.2491,-7.6427,4.8512,9.618
