time,ax,ay,az,aT
86.4220,8.1177,6.2531,0.5207,10.260
86.4400,11.0147,7.2623,1.6143,13.292
86.4580,12.1265,8.5438,-2.1141,14.984
86.4580,12.1265,8.5438,-2.1141,14.984
86.4700,13.4064,11.7564,-7.2582,19.252
86.4860,14.1099,14.8581,-9.0662,22.406
86.4870,14.1099,14.8581,-9.0662,22.406
86.5050,7.7253,19.0022,10.7812,23.173
86.5050,7.7253,19.0022,10.7812,23.173
86.5220,-4.0797,8.0056,39.2987,40.313
86.5430,-8.2612,-1.4959,-13.0471,15.515
86.5430,-8.2612,-1.4959,-13.0471,15.515
86.5750,2.0743,-5.8162,-6.3617,8.866
86.5760,2.0743,-5.8162,-6.3617,8.866
86.5760,2.0743,-5.8162,-6.3617,8.866
86.5880,2.9623,-3.8310,-0.5539,4.874
86.5880,2.9623,-3.8310,-0.5539,4.874
86.6050,1.6453,-13.0875,-1.6099,13.288
86.6220,-2.4352,-20.4429,0.0945,20.588
86.6220,-2.4352,-20.4429,0.0945,20.588
86.6420,4.5886,-9.8459,1.0939,10.918
86.6440,6.3003,-7.0458,0.1211,9.453
86.6740,7.7880,3.3218,-1.1306,8.542
86.6740,7.7880,3.3218,-1.1306,8.542
86.6740,7.7880,3.3218,-1.1306,8.542
86.6900,6.6714,1.2191,-4.1003,7.925
86.7050,2.9361,-4.2253,-10.1649,11.393
86.7060,2.9361,-4.2253,-10.1649,11.393
86.7230,-3.6091,-9.4648,-12.1287,15.802
86.7420,-8.8760,-8.6788,-1.0261,12.456
86.7430,-8.8760,-8.6788,-1.0261,12.456
86.7740,-12.3811,-3.7976,11.7951,17.517
86.7740,-12.3811,-3.7976,11.7951,17.517
86.7750,-12.3811,-3.7976,11.7951,17.517
86.7880,-5.0693,0.4767,43.6544,43.950
86.8050,-10.0757,-2.8154,15.2821,18.520
86.8060,-10.0757,-2.8154,15.2821,18.520
86.8230,-9.8360,2.3450,1.0707,10.168
86.8230,-9.8360,2.3450,1.0707,10.168
86.8430,-8.4249,4.2375,6.8579,11.660
86.8430,-8.4249,4.2375,6.8579,11.660
86.8740,-7.8494,4.9240,-1.6784,9.417
86.8750,-6.9924,6.0628,-0.8522,9.294
86.8890,-4.4057,9.6576,4.6765,11.600
86.8900,-4.4057,9.6576,4.6765,11.600
86.9050,-2.7283,11.2658,7.8274,13.987
86.9230,-1.7400,10.3989,0.5418,10.557
86.9230,-1.7400,10.3989,0.5418,10.557
86.9390,-2.3409,8.2756,-2.1221,8.858
86.9400,-2.3409,8.2756,-2.1221,8.858
86.9600,-5.0424,2.1233,-5.3129,7.626
86.9840,-13.7206,-18.8429,9.8186,25.293
86.9850,-14.4248,-24.8583,6.2059,29.403
86.9860,-14.4248,-24.8583,6.2059,29.403
86.9920,-14.4248,-24.8583,6.2059,29.403
87.0060,-6.2184,-41.8099,-10.1159,43.463
87.0230,11.4680,-41.2591,11.3702,44.307
87.0440,5.0595,-11.6336,-4.4063,13.430
87.0450,5.0595,-11.6336,-4.4063,13.430
87.0760,3.4037,5.6259,-6.1631,9.012
87.0760,2.3221,6.2622,-4.0956,7.835
87.0760,2.3221,6.2622,-4.0956,7.835
87.0760,2.3221,6.2622,-4.0956,7.835
87.0880,1.0935,6.7903,-3.2160,7.593
87.1060,3.4431,6.8474,-3.3398,8.360
87.1230,7.2280,5.6208,-0.7443,9.187
87.1240,8.0096,5.5991,-0.2451,9.776
87.1430,11.0608,6.1371,0.1064,12.650
87.1430,11.0608,6.1371,0.1064,12.650
87.1750,13.8568,10.4745,-7.4050,18.883
87.1760,13.8568,10.4745,-7.4050,18.883
87.1760,13.8568,10.4745,-7.4050,18.883
87.1890,14.9858,14.2578,-9.8145,22.895
87.2060,10.4511,19.8497,8.0866,23.846
87.2220,0.3406,15.5688,38.7032,41.719
87.2250,0.3406,15.5688,38.7032,41.719
87.2420,-5.2055,2.6329,0.7824,5.886
87.2420,-5.2055,2.6329,0.7824,5.886
87.2590,-2.5673,0.8966,-19.3148,19.505
87.2590,-2.5673,0.8966,-19.3148,19.505
87.2730,-1.7218,-8.0607,-19.5173,21.186
87.2900,-1.2069,-12.8133,-3.6427,13.376
87.2900,-1.2069,-12.8133,-3.6427,13.376
87.3070,-1.4132,-19.5692,-2.3649,19.762
87.3250,1.9969,-9.2942,0.9578,9.554
87.3260,3.5500,-5.4417,1.0863,6.587
87.3440,5.5714,-1.5250,-7.0179,9.089
87.3440,5.5714,-1.5250,-7.0179,9.089
87.3720,1.0182,-2.4412,-6.1308,6.677
87.3730,1.0182,-2.4412,-6.1308,6.677
87.3900,-2.1296,-7.4157,-6.0850,9.826
87.3900,-2.1296,-7.4157,-6.0850,9.826
87.4060,-2.4515,-9.2746,-6.2811,11.466
87.4070,-2.4515,-9.2746,-6.2811,11.466
87.4240,-4.9494,-5.8202,-0.4806,7.655
87.4440,-9.2668,-5.1852,1.1862,10.685
87.4450,-9.2668,-5.1852,1.1862,10.685
87.4740,-5.1357,-1.2126,28.9940,29.470
87.4740,-5.1357,-1.2126,28.9940,29.470
87.4750,-5.1357,-1.2126,28.9940,29.470
87.4910,-7.1055,-2.7446,11.5078,13.800
87.4910,-7.1055,-2.7446,11.5078,13.800
87.5070,-7.9678,0.2541,3.0204,8.525
87.5240,-7.0951,2.9390,4.3778,8.840
87.5240,-7.0951,2.9390,4.3778,8.840
87.5440,-6.6831,4.8339,-0.2114,8.251
87.5450,-6.6831,4.8339,-0.2114,8.251
87.5730,-4.9966,10.5177,7.1970,13.689
87.5730,-4.9966,10.5177,7.1970,13.689
87.5890,-4.5081,12.4006,9.1063,16.032
87.5900,-4.5081,12.4006,9.1063,16.032
87.6070,-3.6972,11.0696,0.1013,11.671
87.6230,-3.2357,9.1397,-1.7319,9.849
87.6240,-3.2357,9.1397,-1.7319,9.849
87.6410,-5.5700,0.8449,-4.0771,6.954
87.6410,-5.5700,0.8449,-4.0771,6.954
87.6600,-7.4993,-6.7642,4.5612,11.081
87.6610,-7.4993,-6.7642,4.5612,11.081
87.6910,-6.3607,-36.2360,-6.4064,37.344
87.6920,-3.5330,-37.5837,-6.4315,38.293
87.7070,9.7041,-34.8830,5.7252,36.657
87.7080,9.7041,-34.8830,5.7252,36.657
87.7250,6.5358,-18.7834,-2.1233,20.001
87.7260,5.6328,-14.3295,-4.7515,16.113
87.7440,4.2774,-3.4759,-12.7616,13.901
87.7760,-0.0358,5.6149,-3.0267,6.379
87.7760,-0.0358,5.6149,-3.0267,6.379
87.7770,-0.0358,5.6149,-3.0267,6.379
87.7900,2.4960,5.2240,-3.9020,6.982
87.7910,2.4960,5.2240,-3.9020,6.982
87.8060,5.0290,4.5408,-2.3326,7.166
87.8230,8.6053,5.0640,0.8173,10.018
87.8240,8.6053,5.0640,0.8173,10.018
87.8400,11.3073,6.1276,1.3439,12.931
87.8580,11.8427,7.9037,-2.2850,14.420
87.8640,12.0028,10.3090,-7.1138,17.348
87.8740,12.1725,11.2949,-8.0239,18.443
87.8890,10.3971,14.0028,-3.5683,17.802
87.8890,8.5489,14.1525,0.5639,16.544
87.9060,-1.7880,9.9860,11.7145,15.497
87.9220,-12.7037,-1.2281,8.0217,15.074
87.9220,-13.5149,-3.4405,0.9953,13.981
87.9380,-11.6799,-3.3918,-7.5237,14.301
87.9390,-11.6799,-3.3918,-7.5237,14.301
87.9570,-2.5066,5.3535,10.0612,11.669
87.9730,7.3572,-2.0021,11.6456,13.920
87.9740,7.3572,-2.0021,11.6456,13.920
87.9890,5.1609,-6.5471,2.0115,8.576
88.0060,1.7045,-20.1921,-13.2476,24.210
88.0060,1.7045,-20.1921,-13.2476,24.210
88.0240,5.6627,-11.6144,-12.5876,18.039
88.0240,8.2860,-5.3205,-9.4507,13.648
88.0410,11.4597,5.9211,-7.4208,14.881
88.0600,9.0707,5.7462,-5.4642,12.048
88.0610,9.0707,5.7462,-5.4642,12.048
88.0950,-8.1744,-12.9608,-11.9909,19.457
88.0950,-10.4072,-15.8511,-12.1998,22.548
88.0960,-10.4072,-15.8511,-12.1998,22.548
88.0960,-10.4072,-15.8511,-12.1998,22.548
88.1060,-11.9091,-17.7849,-11.6775,24.382
88.1230,-8.8706,-10.7655,-2.1329,14.111
88.1430,-9.0308,-4.1023,5.1153,11.160
88.1450,-9.9194,-4.0376,5.7056,12.135
88.1750,6.8974,-4.9360,50.7331,51.437
88.1760,6.8974,-4.9360,50.7331,51.437
88.1760,6.8974,-4.9360,50.7331,51.437
88.1890,-4.6925,-6.8312,7.1219,10.927
88.2070,-6.5006,0.3230,1.1644,6.612
88.2080,-6.5006,0.3230,1.1644,6.612
88.2240,-8.1426,2.2530,2.6943,8.868
88.2240,-8.1426,2.2530,2.6943,8.868
88.2410,-9.1151,3.4722,1.5383,9.875
88.2600,-8.6455,6.3395,0.7271,10.745
88.2610,-8.6455,6.3395,0.7271,10.745
88.2850,-7.4175,11.4450,7.3302,15.483
88.2860,-7.4175,11.4450,7.3302,15.483
88.2860,-7.4175,11.4450,7.3302,15.483
88.2960,-6.8633,13.0684,5.3510,15.701
88.3060,-5.9001,13.6937,2.0034,15.045
88.3250,-4.8507,12.3569,-1.2189,13.331
88.3440,-8.9093,-0.5081,-6.7142,11.168
88.3440,-8.9093,-0.5081,-6.7142,11.168
88.3720,-7.5111,-10.2447,6.2420,14.154
88.3730,-7.5111,-10.2447,6.2420,14.154
88.3730,-7.5111,-10.2447,6.2420,14.154
88.3910,-5.2981,-21.8483,-0.5671,22.489
88.3920,-3.9220,-25.8817,-5.3092,26.710
88.4060,0.9116,-32.0246,-8.4699,33.138
88.4260,7.0116,-29.5943,3.7384,30.642
88.4270,7.0116,-29.5943,3.7384,30.642
88.4410,3.4993,-17.5753,-5.7684,18.826
88.4600,2.8098,0.1630,-12.4957,12.809
88.4610,2.8098,0.1630,-12.4957,12.809
88.4830,1.6923,4.3646,-4.0517,6.191
88.4840,1.6923,4.3646,-4.0517,6.191
88.4910,3.0971,4.2278,-4.6400,7.000
88.5070,5.1480,3.8247,-2.5867,6.915
88.5070,5.1480,3.8247,-2.5867,6.915
88.5240,7.6683,4.7970,0.8226,9.082
88.5410,11.0187,7.8418,1.2922,13.586
88.5420,11.0187,7.8418,1.2922,13.586
88.5600,11.2636,10.3361,-4.5222,15.942
88.5610,11.2636,10.3361,-4.5222,15.942
88.5900,10.5033,19.0608,6.8905,22.828
88.5900,10.5033,19.0608,6.8905,22.828
88.6070,-0.0393,13.0621,14.9472,19.850
88.6080,-0.0393,13.0621,14.9472,19.850
88.6240,-11.8190,-2.2367,15.8175,19.872
88.6240,-11.8190,-2.2367,15.8175,19.872
88.6410,-12.3586,-4.8944,-11.9110,17.848
88.6600,-5.3783,-0.7569,-10.1080,11.475
88.6610,-5.3783,-0.7569,-10.1080,11.475
88.6900,3.0417,-7.7916,-3.9694,9.258
88.6910,3.0417,-7.7916,-3.9694,9.258
88.6910,3.0417,-7.7916,-3.9694,9.258
88.7070,-0.4272,-18.9782,-7.9115,20.566
88.7080,-0.4272,-18.9782,-7.9115,20.566
88.7250,1.5938,-7.5199,3.5025,8.447
88.7420,8.3790,2.2617,0.1948,8.681
88.7430,8.3790,2.2617,0.1948,8.681
88.7620,9.1321,2.7160,2.4662,9.841
88.7630,9.1321,2.7160,2.4662,9.841
88.7950,7.3025,-8.9576,-9.8186,15.165
88.7960,7.3025,-8.9576,-9.8186,15.165
88.7960,7.3025,-8.9576,-9.8186,15.165
88.8070,3.6053,-13.5467,-12.6537,18.885
88.8250,-2.5840,-10.7982,-12.5534,16.759
88.8260,-2.5840,-10.7982,-12.5534,16.759
88.8460,-7.9207,-8.1707,-0.8535,11.412
88.8660,-16.0991,-11.4861,4.9053,20.376
88.8680,-16.5427,-9.6872,8.5982,21.010
88.8890,-12.2326,-1.1045,55.7728,57.109
88.8890,-12.2326,-1.1045,55.7728,57.109
88.8900,-13.8136,-2.7577,42.6328,44.900
88.9090,-12.8016,1.1488,-1.6732,12.961
88.9250,-9.2423,3.7976,2.2147,10.235
88.9260,-9.2423,3.7976,2.2147,10.235
88.9420,-9.0177,3.9510,5.1551,11.113
88.9630,-9.2175,4.7609,-2.1672,10.598
88.9640,-9.2175,4.7609,-2.1672,10.598
89.0040,-4.7177,11.4122,11.6954,17.008
89.0040,-4.7177,11.4122,11.6954,17.008
89.0040,-4.7177,11.4122,11.6954,17.008
89.0050,-4.7177,11.4122,11.6954,17.008
89.0070,-3.9334,11.5429,10.1787,15.884
89.0250,-2.1291,9.3868,-0.4453,9.636
89.0420,-3.8487,3.9717,-5.7956,8.011
89.0430,-3.8487,3.9717,-5.7956,8.011
89.0630,-5.0288,-0.6611,-7.8854,9.376
89.0640,-5.1733,-2.0065,-4.4904,7.138
89.0950,-10.9898,-30.6381,1.5408,32.586
89.0960,-10.9898,-30.6381,1.5408,32.586
89.0960,-10.9898,-30.6381,1.5408,32.586
89.1090,-2.5268,-39.2609,-4.1716,39.563
89.1250,8.6913,-35.6646,-0.3921,36.710
89.1260,8.4954,-29.7119,-2.3755,30.994
89.1420,5.7335,-12.5561,-4.9086,14.650
89.1640,5.3196,-0.4858,-12.4117,13.512
89.1650,5.2499,1.9292,-11.4332,12.728
89.1940,3.5950,6.1007,-4.8115,8.561
89.1950,3.5950,6.1007,-4.8115,8.561
89.1950,3.5950,6.1007,-4.8115,8.561
89.2070,6.1155,5.7093,-4.5404,9.519
89.2250,8.4142,5.1890,-1.1986,9.958
89.2260,8.4142,5.1890,-1.1986,9.958
89.2420,10.8924,6.2969,0.5629,12.594
89.2630,12.8565,8.6555,-3.2395,15.834
89.2640,12.8565,8.6555,-3.2395,15.834
89.2960,11.8796,17.2615,1.6818,21.022
89.2960,11.8796,17.2615,1.6818,21.022
89.2970,11.8796,17.2615,1.6818,21.022
89.2970,11.8796,17.2615,1.6818,21.022
89.3070,8.5776,17.1522,9.2485,21.291
89.3250,-9.8872,1.1849,23.2864,25.326
89.3460,-11.9950,-5.2458,-11.6071,17.496
89.3470,-10.7932,-4.6528,-14.3996,18.587
89.3600,-7.1624,-2.7929,-11.0254,13.441
89.3600,-7.1624,-2.7929,-11.0254,13.441
89.3800,2.1924,-8.5195,5.4124,10.329
89.3910,4.8956,-8.2623,4.3387,10.538
89.3920,4.8956,-8.2623,4.3387,10.538
89.4100,6.4736,-11.0276,-6.7988,14.482
89.4250,3.7981,-5.5406,-9.2436,11.427
89.4260,3.7981,-5.5406,-9.2436,11.427
89.4430,5.5622,3.4083,-6.1192,8.944
89.4630,3.8941,0.3051,-0.8835,4.005
89.4640,3.8941,0.3051,-0.8835,4.005
89.4950,-2.1197,-4.9668,-6.5988,8.527
89.4950,-2.1197,-4.9668,-6.5988,8.527
89.4960,-2.1197,-4.9668,-6.5988,8.527
89.5090,-5.4854,-9.9052,-10.4310,15.395
89.5260,-5.8284,-9.3207,-10.1912,14.990
89.5260,-5.8284,-9.3207,-10.1912,14.990
89.5430,-8.7235,-5.9436,-0.8284,10.588
89.5440,-8.7235,-5.9436,-0.8284,10.588
89.5640,-11.9082,-7.8258,9.8560,17.326
89.5650,-11.9082,-7.8258,9.8560,17.326
89.5960,-4.7373,-5.2470,13.6129,15.339
89.5960,-4.7373,-5.2470,13.6129,15.339
89.5960,-4.7373,-5.2470,13.6129,15.339
89.6070,-8.0382,-0.7840,5.6262,9.843
89.6260,-9.4525,1.9114,1.6309,9.781
89.6430,-9.1550,3.4745,-3.3548,10.351
89.6440,-9.1550,3.4745,-3.3548,10.351
89.6640,-7.5058,7.1985,-0.4843,10.411
89.6640,-7.0610,8.4379,1.8553,11.158
89.6950,-4.7619,13.0580,5.1530,14.824
89.6950,-4.7619,13.0580,5.1530,14.824
89.6960,-4.7619,13.0580,5.1530,14.824
89.7080,-3.9827,12.2910,-0.7938,12.944
89.7260,-7.1820,7.4698,-2.3873,10.634
89.7260,-7.1820,7.4698,-2.3873,10.634
89.7430,-6.6835,0.4915,-2.7227,7.234
89.7630,-11.7597,-12.6570,9.5239,19.728
89.7640,-11.7597,-12.6570,9.5239,19.728
89.7940,-3.9090,-34.5933,-11.3642,36.621
89.7940,-3.9090,-34.5933,-11.3642,36.621
89.7950,-0.4100,-35.5092,-6.6616,36.131
89.8090,12.3927,-32.8481,9.7227,36.429
89.8260,5.0688,-16.2906,-1.8135,17.157
89.8270,5.0688,-16.2906,-1.8135,17.157
89.8440,5.0415,-1.5394,-11.0404,12.234
89.8450,5.0415,-1.5394,-11.0404,12.234
89.8660,5.8631,4.6126,-6.3787,9.815
89.8660,5.8631,4.6126,-6.3787,9.815
89.8930,6.5937,4.7037,-3.6740,8.894
89.8940,6.5937,4.7037,-3.6740,8.894
89.9100,9.7170,4.4776,-0.1061,10.700
89.9110,9.7170,4.4776,-0.1061,10.700
89.9270,12.5040,6.2463,0.7732,13.999
89.9430,13.2244,8.1577,-0.6605,15.552
89.9440,13.1475,9.0137,-1.5178,16.013
89.9610,13.8865,12.5455,-3.8437,19.105
89.9610,13.8865,12.5455,-3.8437,19.105
89.9800,13.5032,20.4625,3.0022,24.699
90.0060,-10.2699,6.0655,22.5611,25.520
90.0070,-10.2699,6.0655,22.5611,25.520
90.0070,-10.2699,6.0655,22.5611,25.520
90.0260,-9.8886,-0.7680,-14.5766,17.631
90.0270,-9.8886,-0.7680,-14.5766,17.631
90.0440,-10.2758,-5.0525,-17.2415,20.698
90.0640,-6.6405,-17.8387,-2.5746,19.208
90.0650,-6.1248,-21.0112,-0.3344,21.888
90.0960,8.3262,-8.7213,0.7079,12.078
90.0960,8.3262,-8.7213,0.7079,12.078
90.0960,8.3262,-8.7213,0.7079,12.078
90.1090,9.4770,6.5417,-5.1844,12.629
90.1090,9.4770,6.5417,-5.1844,12.629
90.1270,9.3291,8.7330,-3.3197,13.203
90.1440,9.0425,3.4676,3.1923,10.197
90.1450,8.1915,2.2763,2.9316,8.993
90.1650,4.3736,-3.5319,-0.3511,5.633
90.1660,2.6548,-6.6411,-1.8095,7.377
90.1950,0.1882,-16.1068,-12.1824,20.196
90.1950,1.1591,-14.1058,-14.0399,19.936
90.2110,-0.2424,-7.4051,-8.6775,11.410
90.2110,-0.2424,-7.4051,-8.6775,11.410
90.2250,-1.8029,-2.3916,-4.1286,5.101
90.2420,-6.4695,-3.8818,-1.1269,7.628
90.2430,-8.1831,-4.8372,-0.3328,9.512
90.2590,-10.3079,-5.5026,7.4595,13.863
90.2800,-15.8392,-2.5006,56.7115,58.935
90.2810,-16.5479,-2.3883,32.1012,36.194
90.3060,-11.4373,0.5506,1.6797,11.573
90.3060,-11.4373,0.5506,1.6797,11.573
90.3060,-11.4373,0.5506,1.6797,11.573
90.3130,-11.2264,0.6100,1.2575,11.313
90.3260,-10.0770,2.5384,2.7522,10.750
90.3450,-8.0287,4.9001,-0.9026,9.449
90.3460,-8.0287,4.9001,-0.9026,9.449
90.3640,-5.6338,7.9622,1.6956,9.900
90.3950,-3.4028,9.5489,6.9066,12.266
90.3960,-3.0850,8.7565,3.3647,9.875
90.3960,-3.0850,8.7565,3.3647,9.875
90.4080,-2.6516,8.2558,-0.2564,8.675
90.4250,-6.3401,0.9639,-7.1107,9.575
90.4260,-6.3401,0.9639,-7.1107,9.575
90.4430,-6.8511,-1.1155,-4.1620,8.093
90.4440,-7.8172,-3.0559,-0.3734,8.402
90.4630,-12.3952,-14.4263,10.8133,21.879
90.4890,-1.4001,-39.1151,-10.3616,40.488
90.4900,-1.4001,-39.1151,-10.3616,40.488
90.4900,-1.4001,-39.1151,-10.3616,40.488
90.5100,8.6595,-26.6716,2.6974,28.172
90.5110,5.0977,-19.6491,1.9990,20.398
90.5270,4.5580,-6.4748,-5.9647,9.913
90.5440,4.0041,2.7715,-12.6473,13.552
90.5450,3.6016,4.6494,-10.8570,12.348
90.5600,1.1133,6.7388,-4.1468,7.990
90.5800,2.5660,6.1996,-4.5872,8.128
90.5810,2.5660,6.1996,-4.5872,8.128
90.6030,7.3585,5.3185,-2.6975,9.472
90.6030,8.4437,5.2842,-1.9630,10.152
90.6100,9.4642,5.4461,-1.4583,11.016
90.6270,12.6386,6.6011,-1.0426,14.297
90.6280,13.2380,6.9592,-1.4996,15.031
90.6440,13.4781,8.1735,-4.4565,16.381
90.6640,14.8725,12.1086,-8.9823,21.178
90.6650,14.8725,12.1086,-8.9823,21.178
90.6940,8.6267,18.2938,18.1563,27.180
90.6940,4.7655,17.9873,32.7335,37.653
90.6950,4.7655,17.9873,32.7335,37.653
90.7100,-4.7090,-0.5054,34.0493,34.377
90.7110,-4.7090,-0.5054,34.0493,34.377
90.7270,-5.9166,-0.4381,-7.6869,9.710
90.7440,-5.1012,-0.5046,-23.0818,23.644
90.7450,-5.1012,-0.5046,-23.0818,23.644
90.7600,1.6113,-2.4165,-12.2091,12.550
90.7810,2.6132,-12.9531,-7.7487,15.318
90.7820,1.8700,-17.8864,-10.0285,20.591
90.8030,-3.3681,-23.4085,-1.8182,23.719
90.8040,-3.3681,-23.4085,-1.8182,23.719
90.8250,5.6849,4.1882,-1.3099,7.182
90.8250,5.6849,4.1882,-1.3099,7.182
90.8430,8.0407,2.4720,4.3138,9.454
90.8430,8.3256,2.6637,4.8682,10.006
90.8580,7.0358,0.8720,1.7349,7.299
90.8580,7.0358,0.8720,1.7349,7.299
90.8760,3.3596,-4.6976,-4.3935,7.257
90.9030,-4.9389,-11.0330,-13.0447,17.784
90.9030,-4.9389,-11.0330,-13.0447,17.784
90.9030,-4.9389,-11.0330,-13.0447,17.784
90.9090,-4.9942,-8.7886,-11.8911,15.607
90.9250,-7.4837,-4.4022,-1.3585,8.788
90.9420,-11.0201,-4.5745,3.6148,12.467
90.9420,-11.0201,-4.5745,3.6148,12.467
90.9590,-11.2679,-0.5800,14.1403,18.090
90.9790,-5.1544,1.9985,41.0915,41.462
90.9800,-4.6672,1.2902,41.4225,41.705
91.0030,-8.8431,1.8025,5.6277,10.636
91.0040,-8.8431,1.8025,5.6277,10.636
91.0040,-8.8431,1.8025,5.6277,10.636
91.0140,-8.8070,4.1951,11.6397,15.187
91.0260,-9.1565,4.1583,4.8256,11.154
91.0430,-8.4591,3.8247,-1.5213,9.407
91.0640,-5.6637,6.9813,3.9526,9.820
91.0640,-5.6637,6.9813,3.9526,9.820
91.0950,-1.9096,6.9897,-1.5988,7.420
91.0950,-1.9096,6.9897,-1.5988,7.420
91.0950,-1.9096,6.9897,-1.5988,7.420
91.1090,-1.5757,6.3666,-5.1444,8.336
91.1100,-1.5757,6.3666,-5.1444,8.336
91.1270,-4.9821,1.0295,-6.3153,8.110
91.1430,-8.8574,-6.9876,1.6906,11.408
91.1440,-8.8574,-6.9876,1.6906,11.408
91.1600,-11.4269,-15.1236,0.7808,18.971
91.1800,-7.2656,-32.3259,-6.8923,33.842
91.1810,-3.8660,-34.9477,-5.8494,35.644
91.2040,8.7043,-30.1210,0.1888,31.354
91.2040,7.3646,-23.5235,-1.4339,24.691
91.2050,7.3646,-23.5235,-1.4339,24.691
91.2140,5.9121,-17.4007,-1.9261,18.478
91.2260,5.9802,-5.7041,-5.5624,9.962
91.2430,6.2311,2.5873,-7.4832,10.076
91.2600,4.5979,5.0603,-4.2793,8.066
91.2600,4.5979,5.0603,-4.2793,8.066
91.2800,6.5241,6.2200,-2.8117,9.442
91.2800,6.5241,6.2200,-2.8117,9.442
91.3120,10.2538,6.9514,1.1221,12.439
91.3130,10.2538,6.9514,1.1221,12.439
91.3130,10.2538,6.9514,1.1221,12.439
91.3260,10.8286,7.8812,-0.6360,13.408
91.3430,10.6139,9.0716,-2.8495,14.250
91.3440,10.8626,9.9432,-3.2383,15.078
91.3600,11.4387,12.9695,-3.0101,17.553
91.3800,8.6359,15.8946,7.4284,19.555
91.3810,8.6359,15.8946,7.4284,19.555
91.4120,-12.7160,-2.3949,-5.0031,13.873
91.4120,-12.7160,-2.3949,-5.0031,13.873
91.4120,-12.7160,-2.3949,-5.0031,13.873
91.4280,-9.8970,-2.5927,-13.9684,17.314
91.4280,-9.8970,-2.5927,-13.9684,17.314
91.4440,-1.6513,-8.5710,0.6168,8.750
91.4620,1.6346,-10.1048,7.3850,12.622
91.4800,4.3588,-13.9970,-0.4657,14.667
91.4900,4.1759,-14.3346,-1.2308,14.981
91.4910,4.5632,-12.8384,-1.1798,13.676
91.4920,4.5632,-12.8384,-1.1798,13.676
91.5080,8.8333,-4.7008,-4.1400,10.829
91.5280,5.4464,-2.6900,-3.5034,7.012
91.5290,5.4464,-2.6900,-3.5034,7.012
91.5460,1.8805,-1.4713,-5.9981,6.456
91.5470,0.3301,-2.2416,-7.0095,7.367
91.5620,-3.3185,-5.2568,-9.3454,11.224
91.5820,-5.6080,-8.5539,-9.4525,13.927
91.5830,-5.6080,-8.5539,-9.4525,13.927
91.6070,-8.3261,-4.3679,-1.0841,9.465
91.6070,-8.3261,-4.3679,-1.0841,9.465
91.6080,-8.3261,-4.3679,-1.0841,9.465
91.6170,-11.1597,-4.7720,1.9015,12.285
91.6270,-13.0926,-5.2546,3.9777,14.658
91.6440,-6.7374,-4.1108,31.2465,32.228
91.6650,-8.3246,-5.2934,12.7292,16.104
91.6660,-8.7737,-3.5648,6.0421,11.234
91.6820,-8.4945,2.4748,7.6992,11.729
91.6820,-8.4945,2.4748,7.6992,11.729
91.7160,-7.8320,4.3363,-0.2722,8.956
91.7160,-7.8320,4.3363,-0.2722,8.956
91.7160,-7.8320,4.3363,-0.2722,8.956
91.7260,-6.4597,5.7445,0.2289,8.648
91.7460,-3.4030,9.3701,4.0547,10.762
91.7470,-3.4030,9.3701,4.0547,10.762
91.7620,-1.6697,12.0250,7.3399,14.187
91.7830,-0.5425,11.1393,0.5337,11.165
91.7830,-0.5425,11.1393,0.5337,11.165
91.8150,-4.0680,1.5173,-7.6234,8.773
91.8160,-4.0680,1.5173,-7.6234,8.773
91.8160,-4.0680,1.5173,-7.6234,8.773
91.8290,-5.1227,-1.5631,-5.8609,7.940
91.8300,-7.9050,-6.1508,0.4984,10.028
91.8460,-16.6384,-24.2192,7.0546,30.219
91.8620,-13.7410,-38.5150,-9.3666,41.952
91.8630,-9.9037,-41.3506,-9.3051,43.526
91.8830,8.1711,-40.8568,4.8451,41.947
91.8840,8.3446,-32.5331,-0.0570,33.586
91.9160,8.2530,-1.6535,-8.2001,11.751
91.9160,8.2638,0.6784,-9.5940,12.681
91.9170,8.2638,0.6784,-9.5940,12.681
91.9270,7.6532,4.7003,-9.6109,13.154
91.9450,4.3651,7.9911,-4.9034,10.342
91.9620,2.6133,9.3152,-2.6429,10.029
91.9630,2.6133,9.3152,-2.6429,10.029
91.9830,5.7180,8.4699,-0.3552,10.226
91.9840,6.5090,8.3906,0.4323,10.628
92.0160,8.6662,8.1963,-1.7593,12.057
92.0170,9.1991,8.6074,-2.2806,12.803
92.0170,9.1991,8.6074,-2.2806,12.803
92.0270,10.5849,10.2508,-3.1646,15.071
92.0440,12.3277,14.8288,-0.0155,19.284
92.0450,12.3277,14.8288,-0.0155,19.284
92.0630,6.6435,11.9240,18.7290,23.175
92.0840,-7.5102,-3.7777,9.8687,12.964
92.0840,-7.5102,-3.7777,9.8687,12.964
92.1150,-3.7453,-2.1102,-8.7091,9.712
92.1150,-3.7453,-2.1102,-8.7091,9.712
92.1150,-3.7453,-2.1102,-8.7091,9.712
92.1280,-1.0530,-4.2767,-3.7925,5.812
92.1280,-1.0530,-4.2767,-3.7925,5.812
92.1450,1.4854,-4.8208,-2.4434,5.605
92.1630,2.7107,-6.0070,-2.1765,6.940
92.1640,2.7107,-6.0070,-2.1765,6.940
92.1820,5.0069,-3.9015,-2.9696,7.008
92.2100,6.2467,-1.7917,-3.1087,7.204
92.2100,6.3322,-1.1210,-3.4928,7.318
92.2100,6.3322,-1.1210,-3.4928,7.318
