time,ax,ay,az,aT
0.0080,-0.5345,0.3840,-0.9620,1.166
0.0080,-0.5345,0.3840,-0.9620,1.166
0.0100,-0.5034,0.0967,-1.4021,1.493
0.0200,-0.2082,-0.1986,-2.1955,2.214
0.0340,0.3265,0.0740,-2.4374,2.460
0.0510,1.1381,-0.0970,-2.4806,2.731
0.0530,1.4670,-0.3780,-2.3440,2.791
0.0680,2.4152,-1.0141,-0.8614,2.757
0.0680,2.4152,-1.0141,-0.8614,2.757
0.0850,3.2621,-1.1515,1.4999,3.771
0.1030,3.8939,-2.4797,2.0786,5.063
0.1030,3.8939,-2.4797,2.0786,5.063
0.1180,3.1128,-3.1524,2.3519,5.016
0.1190,3.1128,-3.1524,2.3519,5.016
0.1350,2.9878,-3.4228,3.5757,5.782
0.1520,3.6482,-4.2124,3.2732,6.463
0.1520,3.6482,-4.2124,3.2732,6.463
0.1680,4.0604,-5.1626,1.6091,6.762
0.1850,3.5144,-5.5349,-0.4050,6.569
0.1850,3.5144,-5.5349,-0.4050,6.569
0.2010,0.6803,-5.4188,-1.2109,5.594
0.2020,0.6803,-5.4188,-1.2109,5.594
0.2180,-0.3607,-5.0941,-1.3952,5.294
0.2340,1.3759,-3.9711,0.0851,4.204
0.2350,1.8099,-3.2833,1.4233,4.010
0.2510,1.4875,-1.0042,3.3151,3.770
0.2520,1.4875,-1.0042,3.3151,3.770
0.2690,1.0798,0.2884,5.0438,5.166
0.2850,2.1913,0.5054,2.1977,3.144
0.2860,2.1913,0.5054,2.1977,3.144
0.3010,2.4321,-0.4989,2.5689,3.573
0.3200,-0.5194,-2.0614,-4.9958,5.429
0.3210,-0.5194,-2.0614,-4.9958,5.429
0.3350,-2.7636,-1.5921,-9.6747,10.187
0.3360,-2.1537,-1.7228,-6.8765,7.409
0.3520,0.5353,-2.0355,0.4322,2.149
0.3680,1.9744,-1.6644,0.8285,2.712
0.3690,1.9744,-1.6644,0.8285,2.712
0.3850,0.2277,-0.1293,-3.9166,3.925
0.3860,0.2277,-0.1293,-3.9166,3.925
0.4040,0.1729,0.1578,-2.9515,2.961
0.4180,-0.1460,-2.5015,-3.4645,4.276
0.4190,-0.1460,-2.5015,-3.4645,4.276
0.4360,-0.8229,-4.2215,0.1770,4.305
0.4360,-0.8229,-4.2215,0.1770,4.305
0.4530,-1.6065,-5.1407,1.3718,5.558
0.4690,-1.7416,-5.7913,-2.8619,6.691
0.4690,-1.7416,-5.7913,-2.8619,6.691
0.4870,-1.1119,-3.6692,-7.3638,8.302
0.5050,-0.8093,-3.3044,-8.0143,8.706
0.5060,-0.6228,-3.3504,-7.7907,8.503
0.5200,-0.9622,-3.4928,-7.9568,8.743
0.5370,-1.3965,-3.6508,-7.9880,8.893
0.5380,-1.6421,-3.7333,-7.9973,8.977
0.5550,-1.8772,-3.5168,-6.9927,8.049
0.5560,-1.8772,-3.5168,-6.9927,8.049
0.5700,-0.8806,-1.8019,-3.7097,4.217
0.5860,0.0326,-0.1625,0.3325,0.372
0.5870,-0.2761,0.3119,1.7375,1.787
0.6060,-0.9117,1.4007,4.7741,5.058
0.6330,-0.5080,0.6852,11.2552,11.287
0.6340,-0.5080,0.6852,11.2552,11.287
0.6340,-0.5080,0.6852,11.2552,11.287
0.6550,2.2003,1.7553,21.2442,21.430
0.6560,2.2003,1.7553,21.2442,21.430
0.6710,5.5701,4.8485,23.8047,24.924
0.6870,9.0379,8.1267,18.2980,21.967
0.6880,10.4598,9.1700,15.5084,20.833
0.7040,14.1367,12.8356,9.2979,21.238
0.7230,14.2887,14.6068,4.1537,20.851
0.7230,14.2887,14.6068,4.1537,20.851
0.7370,13.3525,13.3598,1.6091,18.957
0.7380,12.4655,12.1756,0.6425,17.437
0.7530,9.3174,7.8514,-0.8511,12.214
0.7720,4.3733,2.7939,-1.9434,5.542
0.7720,4.3733,2.7939,-1.9434,5.542
0.7870,2.4552,1.1372,-4.5049,5.255
0.8070,0.0429,0.6130,-8.1947,8.218
0.8080,-0.1800,0.7976,-7.9495,7.991
0.8200,-2.2920,-1.6999,-8.8682,9.316
0.8370,-3.7693,-3.1111,-5.5422,7.389
0.8370,-3.3968,-2.9424,-4.0398,6.043
0.8550,-0.9059,-1.4179,-0.6757,1.813
0.8550,-0.9059,-1.4179,-0.6757,1.813
0.8700,-2.4130,2.3298,-0.8651,3.464
0.8880,0.2362,-3.6794,2.8109,4.636
0.8890,0.2362,-3.6794,2.8109,4.636
0.9050,1.4879,-0.0264,1.5584,2.155
0.9220,2.8490,-2.0618,3.3206,4.837
0.9230,2.8490,-2.0618,3.3206,4.837
0.9370,3.2185,-2.1890,4.6540,6.067
0.9550,2.7563,-0.6323,1.0777,3.026
0.9550,2.7563,-0.6323,1.0777,3.026
0.9710,3.0528,2.2644,-4.0988,5.590
0.9890,2.7986,2.6884,-6.9627,7.971
0.9890,2.7986,2.6884,-6.9627,7.971
1.0050,4.1506,2.3747,0.8786,4.862
1.0050,4.1506,2.3747,0.8786,4.862
1.0290,6.4461,0.3912,-1.3644,6.600
1.0380,-1.2629,-0.1049,1.0761,1.662
1.0540,-5.4219,-4.5831,3.3349,7.844
1.0540,-5.4219,-4.5831,3.3349,7.844
1.0700,-5.3035,-4.0372,1.7432,6.889
1.0860,-3.6268,-1.9972,-3.4548,5.392
1.0860,-3.6268,-1.9972,-3.4548,5.392
1.1040,0.1500,1.4827,0.1578,1.499
1.1040,0.1500,1.4827,0.1578,1.499
1.1230,2.2640,-0.5289,-4.2266,4.824
1.1240,2.2640,-0.5289,-4.2266,4.824
1.1380,-2.4005,-1.3064,-3.0330,4.083
1.1560,-1.3008,-2.8655,-4.2439,5.283
1.1720,-1.1014,-2.8048,0.9065,3.147
1.1730,-1.1014,-2.8048,0.9065,3.147
1.1880,0.3640,-1.9846,3.1643,3.753
1.1890,0.7440,-1.1248,2.3719,2.728
1.2050,-0.4786,-2.2260,-3.3245,4.029
1.2220,3.7915,1.7034,-2.0530,4.636
1.2230,3.7915,1.7034,-2.0530,4.636
1.2360,4.1771,2.0544,-0.3152,4.666
1.2540,1.5320,0.2391,0.4094,1.604
1.2540,1.5320,0.2391,0.4094,1.604
1.2700,0.2420,-0.7674,0.6422,1.030
1.2870,1.3673,1.2661,-0.9840,2.107
1.2870,1.3673,1.2661,-0.9840,2.107
1.3040,-7.2167,-9.2081,-3.7097,12.273
1.3050,-3.0773,-7.8352,-7.8312,11.497
1.3210,4.0821,3.6168,-1.6567,5.700
1.3370,-1.5505,2.9413,9.6988,10.253
1.3370,0.3215,1.7696,7.0086,7.236
1.3560,0.6150,0.1977,-1.2350,1.394
1.3720,-3.2442,-6.9764,-6.0202,9.769
1.3730,-3.2442,-6.9764,-6.0202,9.769
1.3880,-1.0540,-2.9340,-3.3615,4.585
1.4050,-3.2539,1.5433,1.3132,3.833
1.4060,-3.2539,1.5433,1.3132,3.833
1.4250,-2.4481,0.3218,2.5391,3.542
1.4260,-2.4481,0.3218,2.5391,3.542
1.4390,-0.9362,4.4896,3.9933,6.081
1.4550,-1.6102,7.1625,4.1134,8.415
1.4560,-1.6102,7.1625,4.1134,8.415
1.4720,0.3918,4.1862,1.4205,4.438
1.4890,2.5705,1.1741,6.6779,7.251
1.4890,2.5705,1.1741,6.6779,7.251
1.5060,0.8070,-1.8270,0.1797,2.005
1.5250,-2.3244,-2.1972,-4.0020,5.123
1.5260,-2.6212,-1.7453,-4.9230,5.844
1.5470,-1.9845,-1.2654,-8.0968,8.432
1.5480,-1.9845,-1.2654,-8.0968,8.432
1.5550,-0.8932,-0.4236,-6.9610,7.031
1.5710,4.0939,2.6463,-0.4348,4.894
1.5870,5.7006,-0.7632,2.3515,6.214
1.5880,5.7006,-0.7632,2.3515,6.214
1.6050,3.7181,-3.0502,2.3941,5.372
1.6250,3.0368,-0.4524,2.9883,4.284
1.6250,3.0368,-0.4524,2.9883,4.284
1.6390,2.5794,-0.3035,-0.0605,2.598
1.6400,2.5694,-0.1837,-0.5635,2.637
1.6560,1.8670,-1.3279,1.2567,2.613
1.6730,0.0324,-2.0249,1.3915,2.457
1.6730,0.0324,-2.0249,1.3915,2.457
1.6900,-0.9587,-4.5288,-0.9544,4.727
1.7070,0.2337,-3.4300,3.1335,4.652
1.7080,0.2337,-3.4300,3.1335,4.652
1.7250,2.1873,0.2157,-0.5694,2.270
1.7400,3.4809,1.5446,2.8797,4.774
1.7410,3.4809,1.5446,2.8797,4.774
1.7580,-0.0278,5.8973,3.1395,6.681
1.7730,-2.8231,3.9077,3.1019,5.733
1.7740,-2.8231,3.9077,3.1019,5.733
1.7890,-0.1233,1.0753,0.2322,1.107
1.8110,0.7173,2.2431,1.2518,2.667
1.8120,0.7173,2.2431,1.2518,2.667
1.8240,1.3728,3.0003,0.4558,3.331
1.8250,2.0062,2.6118,2.5166,4.145
1.8420,0.8976,1.4546,0.1004,1.712
1.8560,-3.4204,-1.2753,-0.9318,3.767
1.8570,-4.2897,-2.0986,-1.5361,5.016
1.8740,-5.3011,-1.7682,-0.8572,5.654
1.8900,5.4593,3.3966,-1.8069,6.679
1.8910,6.1032,3.8417,-0.5558,7.233
1.9070,6.2037,0.6916,3.4298,7.122
1.9270,7.3262,-1.5405,6.1726,9.703
1.9280,7.3262,-1.5405,6.1726,9.703
1.9450,6.4019,-1.3144,4.0361,7.681
1.9460,6.4019,-1.3144,4.0361,7.681
1.9560,4.3493,-3.5843,2.7036,6.251
1.9740,0.2342,-2.7788,-5.3896,6.068
1.9900,1.6146,-0.9702,-4.2009,4.604
1.9910,1.6146,-0.9702,-4.2009,4.604
2.0070,-0.1213,0.2425,-8.5245,8.529
2.0280,-0.1204,0.0776,-9.0422,9.043
2.0280,-0.0141,0.5791,-9.7197,9.737
2.0420,-2.0375,2.9228,-10.0879,10.699
2.0420,-2.0375,2.9228,-10.0879,10.699
2.0570,-2.7191,3.2949,-10.4672,11.305
2.0760,-3.9414,0.8134,-7.7980,8.775
2.0770,-3.9414,0.8134,-7.7980,8.775
2.0890,-6.4855,-1.9400,-4.9694,8.398
2.1090,-1.6377,-0.8983,-5.0659,5.399
2.1090,-1.6377,-0.8983,-5.0659,5.399
2.1310,0.7259,-1.9828,-4.7152,5.166
2.1320,0.2783,-2.6088,-5.2751,5.892
2.1450,-1.1971,-3.2049,-7.3957,8.149
2.1540,-1.2254,-3.1538,-7.3256,8.069
2.1710,3.9568,-2.5608,3.4086,5.817
2.1710,3.9568,-2.5608,3.4086,5.817
2.1880,8.1701,-5.7524,8.1358,12.885
2.2060,5.3546,-2.8535,6.7607,9.084
2.2070,5.3546,-2.8535,6.7607,9.084
2.2250,5.5645,0.8823,3.0906,6.426
2.2260,5.5645,0.8823,3.0906,6.426
2.2430,1.1883,-3.2027,1.4850,3.725
2.2440,1.1883,-3.2027,1.4850,3.725
2.2560,-0.6222,-3.6345,1.8022,4.104
2.2730,0.6632,0.2705,-4.3606,4.419
2.2900,0.3230,-1.3212,-4.4076,4.613
2.2910,-0.1327,-1.6309,-3.7050,4.050
2.3080,-2.9285,0.2084,1.7213,3.403
2.3080,-2.9285,0.2084,1.7213,3.403
2.3260,-1.8575,3.3810,4.2554,5.744
2.3460,1.3705,2.1929,0.3396,2.608
2.3470,1.3705,2.1929,0.3396,2.608
2.3570,1.9047,0.5552,0.1965,1.994
2.3740,1.0091,-0.6164,3.8428,4.021
2.3740,1.0091,-0.6164,3.8428,4.021
2.3910,-0.8632,0.3154,6.2282,6.296
2.4070,-1.4696,0.2920,3.5460,3.850
2.4080,-1.4696,0.2920,3.5460,3.850
2.4260,-1.1310,-1.8754,-1.4044,2.602
2.4430,-0.4986,-1.4856,-0.5051,1.646
2.4430,0.1155,-1.0078,-0.0396,1.015
2.4550,0.8093,-0.5865,0.7614,1.256
2.4730,0.3865,0.0338,1.1070,1.173
2.4730,0.3865,0.0338,1.1070,1.173
2.4910,-0.2584,2.1459,2.0980,3.012
2.5080,-1.8014,3.7214,2.0973,4.636
2.5080,-1.8014,3.7214,2.0973,4.636
2.5280,-2.1821,2.3011,-0.9081,3.299
2.5280,-2.1821,2.3011,-0.9081,3.299
2.5460,-2.5639,0.7490,-1.2409,2.945
2.5560,-3.6157,-0.0870,-1.9890,4.128
2.5740,-3.4926,7.9054,21.9546,23.594
2.5750,-3.4418,8.1760,18.2166,20.262
2.5910,-4.9147,-5.6723,24.1477,25.287
2.6070,-3.4145,-13.0597,13.1972,18.878
2.6080,-2.8066,-12.2815,6.3082,14.089
2.6240,8.9705,-5.0614,-5.3823,11.621
2.6450,11.7888,1.7813,-5.1433,12.985
2.6460,10.6466,0.6330,-4.1770,11.454
2.6680,4.1774,-2.6806,-4.0934,6.434
2.6690,4.1774,-2.6806,-4.0934,6.434
2.6700,4.2581,-3.0752,-4.6388,7.008
2.6790,5.0988,-3.2371,-7.1299,9.344
2.6900,6.2074,-1.0558,-12.8115,14.275
2.7050,5.0899,1.0364,-13.6152,14.572
2.7230,4.8232,0.6681,-10.0160,11.137
2.7230,4.8232,0.6681,-10.0160,11.137
2.7380,2.9958,0.5006,-6.7440,7.396
2.7540,3.4871,0.1496,-4.8298,5.959
2.7540,3.4871,0.1496,-4.8298,5.959
2.7710,3.7732,-0.6828,-5.0733,6.359
2.7880,-0.0553,-1.5505,-7.8019,7.955
2.7880,-0.0553,-1.5505,-7.8019,7.955
2.8060,-1.9457,-1.8830,-6.6196,7.152
2.8070,-1.9457,-1.8830,-6.6196,7.152
2.8220,-0.0555,-2.6483,7.1869,7.660
2.8440,6.6602,-6.4692,18.9764,21.126
2.8450,6.6602,-6.4692,18.9764,21.126
2.8600,2.2197,-2.2336,8.0189,8.615
2.8610,2.2197,-2.2336,8.0189,8.615
2.8720,-0.0349,-1.5874,0.0121,1.588
2.8900,2.1507,-1.1387,-3.0265,3.884
2.9070,-9.7362,2.6182,-8.8251,13.399
2.9080,-9.7362,2.6182,-8.8251,13.399
2.9250,-2.6012,4.3089,12.9706,13.913
2.9260,0.1940,2.8891,6.3438,6.973
2.9440,9.0476,-0.3209,-8.7246,12.573
2.9690,0.5990,-1.7035,-1.8088,2.556
2.9700,-1.4170,-1.9816,-0.4441,2.476
2.9710,-1.4170,-1.9816,-0.4441,2.476
2.9800,-1.4866,-2.1527,-0.0647,2.617
2.9910,-1.8974,-1.8451,-1.8768,3.245
3.0070,-9.2049,-4.1504,6.6798,12.107
3.0280,-3.1406,0.6332,6.2966,7.065
3.0290,-3.1406,0.6332,6.2966,7.065
3.0440,-1.0998,2.2098,5.7364,6.245
3.0450,-1.0998,2.2098,5.7364,6.245
3.0570,0.7634,1.9749,2.0071,2.917
3.0740,-0.3852,1.5762,0.4591,1.686
3.0910,-6.2173,1.3241,8.6483,10.733
3.0920,-6.2173,1.3241,8.6483,10.733
3.1090,-7.1312,1.5560,-1.6725,7.488
3.1270,-4.7776,3.5148,1.7939,6.197
3.1280,-3.0642,3.2272,4.5780,6.385
3.1470,0.2745,1.3668,6.1446,6.301
3.1470,0.8599,1.9290,5.1921,5.605
3.1560,1.5608,2.8009,4.7576,5.737
3.1740,3.8165,2.3168,6.3459,7.759
3.1920,6.8451,0.5717,2.3023,7.244
3.1920,6.8451,0.5717,2.3023,7.244
3.2210,5.4220,0.8570,-8.3841,10.021
3.2220,5.4220,0.8570,-8.3841,10.021
3.2450,-0.1728,1.2529,-10.1940,10.272
3.2500,-1.0587,1.4986,-8.1461,8.350
3.2500,-1.0587,1.4986,-8.1461,8.350
3.2580,0.2770,0.2811,-5.3045,5.319
3.2730,0.7495,-3.1475,-4.1454,5.259
3.2890,-1.0613,-5.6348,-5.6499,8.050
3.2890,-1.0613,-5.6348,-5.6499,8.050
3.3060,-3.8845,-4.1176,-8.5041,10.216
3.3060,-3.8845,-4.1176,-8.5041,10.216
3.3230,-1.8422,-3.0011,-7.6264,8.400
3.3420,3.0837,-3.5135,-0.6262,4.717
3.3420,3.0837,-3.5135,-0.6262,4.717
3.3570,8.2397,-5.7554,13.3573,16.716
3.3740,7.0843,0.6307,4.7811,8.570
3.3740,7.0843,0.6307,4.7811,8.570
3.3900,2.3929,0.3849,0.3434,2.448
3.4080,2.3364,-0.7870,-0.4038,2.498
3.4090,2.3364,-0.7870,-0.4038,2.498
3.4240,-5.9422,-0.4937,0.5852,5.991
3.4240,-5.9422,-0.4937,0.5852,5.991
3.4460,5.2672,-3.2994,3.0323,6.916
3.4460,5.2672,-3.2994,3.0323,6.916
3.4610,7.2318,-1.0083,-2.4996,7.718
3.4740,-0.7647,-0.7228,-4.9876,5.097
3.4900,-5.9132,-2.1055,0.0136,6.277
3.4910,-5.9132,-2.1055,0.0136,6.277
3.5080,-2.3128,-2.4311,2.3256,4.083
3.5250,-1.5281,-0.7652,2.5994,3.111
3.5260,-1.5281,-0.7652,2.5994,3.111
3.5430,-2.4041,0.5423,4.7942,5.391
3.5430,-2.4041,0.5423,4.7942,5.391
3.5640,-0.4839,-0.4388,1.3257,1.478
3.5660,0.3172,-0.3431,0.5304,0.707
3.5760,0.5497,0.4157,-0.4626,0.830
3.5920,-0.1602,1.8584,-2.6777,3.263
3.6060,-0.6861,5.4295,-7.3255,9.144
3.6070,-0.6861,5.4295,-7.3255,9.144
3.6250,0.3462,3.3596,1.7623,3.810
3.6420,1.4987,0.8968,-0.2263,1.761
3.6430,1.4987,0.8968,-0.2263,1.761
3.6610,-0.3242,0.3726,1.1352,1.238
3.6620,-0.7155,-0.0224,0.3981,0.819
3.6740,-0.5367,-1.6970,-0.9936,2.038
3.6920,1.1932,-3.4028,-2.4235,4.345
3.6930,1.1932,-3.4028,-2.4235,4.345
3.7070,5.4983,-0.4948,-3.5978,6.589
3.7260,5.9453,1.3941,-4.0870,7.348
3.7270,5.9453,1.3941,-4.0870,7.348
3.7440,-6.8835,-1.2559,4.9385,8.564
3.7630,-2.8745,-2.9018,-0.0646,4.085
3.7640,-2.6156,-3.4633,-2.5278,5.022
3.7760,-2.3552,-2.1367,-3.0980,4.440
3.7770,-2.3552,-2.1367,-3.0980,4.440
3.7910,-1.7151,-2.4743,1.2158,3.247
3.8080,-1.8725,-1.5428,3.5051,4.263
3.8090,-1.8725,-1.5428,3.5051,4.263
3.8230,-0.5124,-0.2642,2.5736,2.637
3.8400,-2.0346,-0.7084,1.0304,2.388
3.8400,-2.0346,-0.7084,1.0304,2.388
3.8560,-2.6998,0.0418,0.0324,2.700
3.8730,-0.8072,3.0365,-0.6283,3.204
3.8740,-0.5275,3.9850,-0.2375,4.027
3.8890,-1.7150,3.9850,1.7814,4.690
3.9070,-4.5208,2.2115,2.2668,5.520
3.9080,-4.5208,2.2115,2.2668,5.520
3.9230,-0.8198,0.7951,-1.7779,2.113
3.9230,-0.8198,0.7951,-1.7779,2.113
3.9400,1.9822,-0.9098,-1.1783,2.479
3.9560,1.1572,-1.5756,0.4320,2.002
3.9560,1.1572,-1.5756,0.4320,2.002
3.9730,1.0171,0.0795,2.6821,2.870
3.9740,1.5254,0.7468,2.0036,2.627
3.9890,0.3806,-1.0335,-1.4582,1.827
4.0070,0.2251,-0.1904,0.4001,0.497
4.0070,0.2251,-0.1904,0.4001,0.497
4.0230,-0.6939,0.4041,0.7846,1.123
4.0400,-1.5695,0.8451,0.8245,1.964
4.0410,-1.6180,0.8396,0.0614,1.824
4.0570,-1.1513,0.2256,-0.7813,1.410
4.0570,-1.1513,0.2256,-0.7813,1.410
4.0730,0.0367,0.6523,-0.1998,0.683
4.0890,1.0481,0.4776,-0.1967,1.168
4.0900,1.3874,-0.0282,-0.4578,1.461
4.1060,1.3358,-0.8655,-0.3905,1.639
4.1250,1.0827,-1.6336,-0.9650,2.185
4.1260,1.0827,-1.6336,-0.9650,2.185
4.1430,0.8340,-1.5917,-0.8930,2.007
4.1440,0.8340,-1.5917,-0.8930,2.007
4.1620,0.6509,0.3577,-0.8518,1.130
4.1750,0.3341,0.8058,-1.2462,1.521
4.1750,0.3341,0.8058,-1.2462,1.521
4.1920,-0.3173,-0.3038,1.0448,1.133
4.2080,-1.6356,0.4077,1.9382,2.569
4.2090,-1.6356,0.4077,1.9382,2.569
4.2260,-2.1098,2.2911,-0.1520,3.118
4.2430,-0.9359,1.0530,0.1598,1.418
4.2440,-0.9359,1.0530,0.1598,1.418
4.2590,-0.4918,0.4971,0.6869,0.980
4.2720,-0.5051,0.7160,0.7784,1.172
4.2740,-0.4501,0.7269,0.8329,1.194
4.2890,0.2553,0.0324,0.3438,0.429
4.2900,0.2553,0.0324,0.3438,0.429
4.3060,0.9738,-0.7210,-0.8734,1.494
4.3230,1.8199,-0.9151,-1.2698,2.400
4.3230,1.8199,-0.9151,-1.2698,2.400
4.3400,0.5236,0.4013,-0.2020,0.690
4.3560,-0.0920,0.8333,0.2361,0.871
4.3560,-0.0920,0.8333,0.2361,0.871
4.3720,-1.9528,1.1428,0.3680,2.292
4.3730,-2.4914,1.5804,0.5466,3.001
4.3900,-2.5329,3.0352,1.2564,4.148
4.4080,-2.5876,3.0505,1.2542,4.192
4.4090,-2.5876,3.0505,1.2542,4.192
4.4250,-1.5335,1.1973,0.3507,1.977
4.4440,0.2420,0.2801,-0.1632,0.405
4.4450,0.2420,0.2801,-0.1632,0.405
4.4610,0.3614,-0.5022,-1.1927,1.344
4.4620,0.6108,-0.7998,-1.7351,2.006
4.4750,1.0751,-1.4879,-2.1480,2.826
4.4920,2.2406,-2.6528,-0.3998,3.495
4.4920,2.2406,-2.6528,-0.3998,3.495
4.5080,-2.9851,2.6888,0.9804,4.135
4.5250,-1.0693,3.6376,0.5009,3.824
4.5260,-1.0693,3.6376,0.5009,3.824
4.5440,0.0839,1.7387,0.3411,1.774
4.5450,0.0839,1.7387,0.3411,1.774
4.5660,-0.3361,-1.7207,-0.9018,1.972
4.5660,0.3743,-1.9722,-0.9898,2.238
4.5770,1.2779,-2.0087,-0.5979,2.455
4.5920,0.8624,-1.1166,-0.3288,1.449
4.6080,-10.2049,1.1364,-0.9740,10.314
4.6260,-1.7702,-6.0843,-3.3330,7.160
4.6280,-1.7702,-6.0843,-3.3330,7.160
4.6410,-0.7567,-4.3373,-1.8423,4.773
4.6420,-0.7567,-4.3373,-1.8423,4.773
4.6630,-0.0500,-5.1112,1.5385,5.338
4.6640,-0.0500,-5.1112,1.5385,5.338
4.6800,0.9887,-5.3899,2.3329,5.956
4.6920,-3.7362,-5.7691,0.9426,6.938
4.7090,-3.2981,-5.3996,-0.0326,6.327
4.7090,-3.2981,-5.3996,-0.0326,6.327
4.7260,3.3734,-5.0898,-1.3462,6.253
4.7440,3.5409,-7.1255,-6.9198,10.545
4.7450,3.5409,-7.1255,-6.9198,10.545
4.7650,-8.4323,-3.7111,-1.6024,9.351
4.7650,-8.4323,-3.7111,-1.6024,9.351
4.7760,-2.4097,-7.1203,-5.0588,9.061
4.7920,-1.8087,-4.9680,-1.3118,5.447
4.7930,-2.0328,-4.6208,-1.6301,5.305
4.8080,-2.6014,-4.7500,-4.5738,7.089
4.8240,-2.2335,-6.1522,-4.0829,7.714
4.8250,-2.2335,-6.1522,-4.0829,7.714
4.8450,2.3786,-1.3762,-5.7936,6.412
4.8460,4.1373,0.4623,-6.4344,7.664
4.8610,12.6692,8.7642,-7.8785,17.303
4.8730,15.6437,11.7596,-6.9684,20.774
4.8890,14.7061,10.3062,-5.9700,18.924
4.8900,14.7061,10.3062,-5.9700,18.924
4.9060,7.5115,5.0249,-2.8359,9.472
4.9070,7.5115,5.0249,-2.8359,9.472
4.9230,7.0993,5.6242,-4.1054,9.944
4.9430,6.5976,7.0959,-4.9722,10.890
4.9430,6.5976,7.0959,-4.9722,10.890
4.9620,6.3736,7.8582,-7.2509,12.448
4.9630,6.3736,7.8582,-7.2509,12.448
4.9740,5.6236,8.0778,-8.3019,12.876
4.9910,-6.5151,-5.2123,13.7713,16.102
4.9920,-6.5151,-5.2123,13.7713,16.102
5.0080,-5.9267,-10.4491,4.9177,12.980
5.0250,-5.3224,-12.3736,-0.3678,13.475
5.0250,-5.3224,-12.3736,-0.3678,13.475
5.0450,-7.0656,-8.1459,0.1751,10.785
5.0460,-7.0656,-8.1459,0.1751,10.785
5.0610,-3.1980,-3.5151,1.5536,5.000
5.0740,-2.1356,-2.4787,0.5676,3.321
5.0920,-0.1898,-0.0494,0.5267,0.562
5.0920,-0.1898,-0.0494,0.5267,0.562
5.1080,0.8469,0.1319,0.4901,0.987
5.1080,0.8469,0.1319,0.4901,0.987
5.1260,1.0129,-0.4148,2.1291,2.394
5.1440,1.9489,-3.9006,2.4213,4.988
5.1440,2.1695,-3.2994,2.2163,4.528
5.1660,2.7029,-1.0471,0.4878,2.939
5.1660,2.7029,-1.0471,0.4878,2.939
5.1750,3.0815,-0.9790,1.3180,3.492
5.1920,3.1136,-3.1825,-1.7890,4.798
5.1930,3.1136,-3.1825,-1.7890,4.798
5.2090,5.1447,2.2905,-9.1306,10.728
5.2250,0.7524,6.9610,-1.7806,7.224
5.2260,0.7524,6.9610,-1.7806,7.224
5.2420,-5.5889,5.9677,-0.3775,8.185
5.2620,-9.9543,2.9342,-2.6905,10.721
5.2630,-9.2476,2.2678,-1.7022,9.673
5.2850,-3.7972,0.8162,-0.5998,3.930
5.2860,-3.7972,0.8162,-0.5998,3.930
5.2920,-2.6005,0.3995,-0.6215,2.703
5.3090,-0.6591,-2.2842,-9.8008,10.085
5.3100,-0.6591,-2.2842,-9.8008,10.085
5.3340,0.5150,-2.6431,-0.8836,2.834
5.3350,0.5150,-2.6431,-0.8836,2.834
5.3430,1.1474,-2.9603,-0.2639,3.186
5.3590,2.4464,-2.5126,1.0461,3.660
5.3750,3.0327,-0.9541,2.9154,4.314
5.3750,3.0327,-0.9541,2.9154,4.314
5.3910,4.0215,-0.3311,2.4185,4.704
5.4070,2.6985,-0.6721,2.3931,3.669
5.4080,2.2568,-0.5392,2.0133,3.072
5.4250,0.5454,-0.1165,-0.4600,0.723
5.4420,-1.5175,-0.0695,-2.6897,3.089
5.4420,-1.5175,-0.0695,-2.6897,3.089
5.4580,-1.9398,-0.6583,-1.1606,2.354
5.4760,-1.1772,-0.5711,0.7192,1.493
5.4760,-1.1772,-0.5711,0.7192,1.493
5.4920,-0.5549,-0.2204,0.6321,0.869
5.4920,-0.5549,-0.2204,0.6321,0.869
5.5090,-0.5059,-0.0709,0.1886,0.545
5.5270,0.0704,0.1011,-0.0928,0.154
5.5280,0.0704,0.1011,-0.0928,0.154
5.5430,0.6005,0.2516,0.2717,0.706
5.5630,1.0964,1.6116,-0.6682,2.061
5.5630,1.0964,1.6116,-0.6682,2.061
5.5820,1.2836,1.7141,-0.7829,2.280
5.5830,1.2836,1.7141,-0.7829,2.280
5.5920,1.3812,1.2597,-0.3499,1.902
5.6090,1.4425,0.0494,-0.2471,1.464
5.6260,0.3692,-0.8334,0.0504,0.913
5.6270,0.3692,-0.8334,0.0504,0.913
5.6410,0.1075,0.0466,0.3988,0.416
5.6410,0.1075,0.0466,0.3988,0.416
5.6580,0.0831,0.2710,0.0355,0.286
5.6740,-1.1247,0.2195,-0.1505,1.156
5.6750,-1.1247,0.2195,-0.1505,1.156
5.6910,-2.3093,-0.3379,-0.3977,2.368
5.7100,-2.1450,-0.8769,-0.1760,2.324
5.7110,-2.1450,-0.8769,-0.1760,2.324
5.7240,-1.5987,0.1326,0.9095,1.844
5.7240,-1.5987,0.1326,0.9095,1.844
5.7430,-1.0987,0.9275,0.4295,1.501
5.7600,-0.4639,0.4671,-0.2810,0.716
5.7600,-0.4639,0.4671,-0.2810,0.716
5.7890,-0.0316,-0.0464,-0.0629,0.084
5.7890,-0.0316,-0.0464,-0.0629,0.084
5.7890,-0.0316,-0.0464,-0.0629,0.084
5.8000,0.2898,0.0299,-0.0092,0.291
5.8100,0.5684,-0.0903,-0.0676,0.579
