time,ax,ay,az,aT
0.0030,0.2709,0.3952,-2.5195,2.565
0.0090,0.2122,0.1471,-2.5046,2.518
0.0090,0.2122,0.1471,-2.5046,2.518
0.0100,0.2122,0.1471,-2.5046,2.518
0.0100,0.0908,-0.0764,-2.3637,2.367
0.0270,-0.5097,-0.6013,-2.0372,2.184
0.0280,-0.5097,-0.6013,-2.0372,2.184
0.0280,-0.5097,-0.6013,-2.0372,2.184
0.0410,-0.6688,-0.5381,-2.3276,2.481
0.0410,-0.6688,-0.5381,-2.3276,2.481
0.0410,-0.6688,-0.5381,-2.3276,2.481
0.0590,0.0777,-0.3858,-2.4497,2.481
0.0590,0.0777,-0.3858,-2.4497,2.481
0.0600,0.0777,-0.3858,-2.4497,2.481
0.0810,0.9059,-0.1866,1.2588,1.562
0.0820,0.9059,-0.1866,1.2588,1.562
0.0820,0.9059,-0.1866,1.2588,1.562
0.0820,0.9059,-0.1866,1.2588,1.562
0.0830,1.1639,0.1148,1.6813,2.048
0.0920,1.1988,0.3136,2.0149,2.365
0.0920,1.1988,0.3136,2.0149,2.365
0.1080,0.6676,0.3042,1.1410,1.356
0.1080,0.6676,0.3042,1.1410,1.356
0.1250,0.6309,-0.5649,-0.1658,0.863
0.1250,0.7715,-1.0070,-0.2549,1.294
0.1260,0.7715,-1.0070,-0.2549,1.294
0.1260,0.7715,-1.0070,-0.2549,1.294
0.1420,0.7478,-2.2175,2.1187,3.157
0.1430,0.7478,-2.2175,2.1187,3.157
0.1430,0.7478,-2.2175,2.1187,3.157
0.1430,0.7478,-2.2175,2.1187,3.157
0.1650,0.5290,-3.9314,0.4075,3.988
0.1660,0.5290,-3.9314,0.4075,3.988
0.1660,0.5290,-3.9314,0.4075,3.988
0.1660,0.5290,-3.9314,0.4075,3.988
0.1740,0.6362,-3.9870,0.2004,4.042
0.1750,0.6362,-3.9870,0.2004,4.042
0.1910,1.1702,-3.4655,0.6752,3.720
0.1910,1.1702,-3.4655,0.6752,3.720
0.2070,0.5326,-3.2836,-0.8044,3.422
0.2080,0.5326,-3.2836,-0.8044,3.422
0.2080,0.5326,-3.2836,-0.8044,3.422
0.2080,0.5326,-3.2836,-0.8044,3.422
0.2260,0.4281,-2.5575,-1.1499,2.837
0.2300,0.4281,-2.5575,-1.1499,2.837
0.2310,0.5692,-2.1022,-1.2723,2.522
0.2310,0.5692,-2.1022,-1.2723,2.522
0.2410,0.6305,-1.9767,-1.5079,2.565
0.2410,0.6305,-1.9767,-1.5079,2.565
0.2600,1.2367,0.2492,1.0750,1.658
0.2600,1.2367,0.2492,1.0750,1.658
0.2610,1.2367,0.2492,1.0750,1.658
0.2610,1.2367,0.2492,1.0750,1.658
0.2750,2.5656,1.0497,0.3556,2.795
0.2750,2.5656,1.0497,0.3556,2.795
0.2760,2.5656,1.0497,0.3556,2.795
0.2910,2.9116,1.0929,-0.7345,3.195
0.2910,2.9116,1.0929,-0.7345,3.195
0.2920,2.9116,1.0929,-0.7345,3.195
0.3080,2.0198,0.9621,0.7720,2.367
0.3080,2.0198,0.9621,0.7720,2.367
0.3080,2.0198,0.9621,0.7720,2.367
0.3090,2.0198,0.9621,0.7720,2.367
0.3250,1.1713,0.6028,-1.3476,1.884
0.3250,1.1713,0.6028,-1.3476,1.884
0.3250,1.1713,0.6028,-1.3476,1.884
0.3420,0.5377,0.4919,-3.2235,3.305
0.3420,0.5377,0.4919,-3.2235,3.305
0.3430,0.5377,0.4919,-3.2235,3.305
0.3580,1.1775,-0.3327,-4.3558,4.524
0.3580,1.1775,-0.3327,-4.3558,4.524
0.3580,1.1775,-0.3327,-4.3558,4.524
0.3770,0.5419,-2.8629,-6.2363,6.883
0.3770,0.5419,-2.8629,-6.2363,6.883
0.3770,0.5419,-2.8629,-6.2363,6.883
0.3770,0.5419,-2.8629,-6.2363,6.883
0.3910,-1.1452,-4.1837,-8.3321,9.394
0.3920,-1.1452,-4.1837,-8.3321,9.394
0.3920,-1.1452,-4.1837,-8.3321,9.394
0.4080,-1.8117,-4.3894,-8.1886,9.466
0.4080,-1.8117,-4.3894,-8.1886,9.466
0.4080,-1.8117,-4.3894,-8.1886,9.466
0.4290,-1.1414,-5.0875,-7.2822,8.956
0.4290,-1.1414,-5.0875,-7.2822,8.956
0.4290,-1.1414,-5.0875,-7.2822,8.956
0.4290,-1.1414,-5.0875,-7.2822,8.956
0.4420,-1.5837,-5.0012,-5.4081,7.534
0.4430,-1.5837,-5.0012,-5.4081,7.534
0.4430,-1.5837,-5.0012,-5.4081,7.534
0.4600,-2.6909,-5.6200,-5.4276,8.263
0.4600,-2.6909,-5.6200,-5.4276,8.263
0.4600,-2.6909,-5.6200,-5.4276,8.263
0.4750,-3.3226,-6.9083,-7.3833,10.643
0.4750,-3.3226,-6.9083,-7.3833,10.643
0.4750,-3.3226,-6.9083,-7.3833,10.643
0.4910,-6.5785,-9.6490,-4.1248,12.385
0.4920,-6.5785,-9.6490,-4.1248,12.385
0.4920,-6.5785,-9.6490,-4.1248,12.385
0.5080,-6.3079,-11.1087,0.5786,12.788
0.5080,-6.3079,-11.1087,0.5786,12.788
0.5090,-6.3079,-11.1087,0.5786,12.788
0.5090,-6.3079,-11.1087,0.5786,12.788
0.5250,-4.2014,-10.7492,5.3316,12.713
0.5260,-3.4568,-10.3991,7.0709,13.042
0.5260,-3.4568,-10.3991,7.0709,13.042
0.5420,-1.5514,-9.6778,10.1856,14.136
0.5420,-1.5514,-9.6778,10.1856,14.136
0.5420,-1.5514,-9.6778,10.1856,14.136
0.5580,2.7542,-7.4464,11.0926,13.641
0.5580,2.7542,-7.4464,11.0926,13.641
0.5580,2.7542,-7.4464,11.0926,13.641
0.5770,4.2494,-6.8682,11.2396,13.840
0.5770,5.5016,-6.6470,11.2905,14.210
0.5780,5.5016,-6.6470,11.2905,14.210
0.5780,5.5016,-6.6470,11.2905,14.210
0.5920,11.3453,-4.4044,10.5766,16.124
0.5920,11.3453,-4.4044,10.5766,16.124
0.5920,11.3453,-4.4044,10.5766,16.124
0.6090,17.2707,-0.5554,9.9561,19.943
0.6090,17.2707,-0.5554,9.9561,19.943
0.6090,17.2707,-0.5554,9.9561,19.943
0.6250,21.1281,4.6628,9.0392,23.449
0.6260,21.1281,4.6628,9.0392,23.449
0.6260,21.1281,4.6628,9.0392,23.449
0.6410,22.4091,6.2797,8.0584,24.628
0.6420,22.4091,6.2797,8.0584,24.628
0.6420,22.4091,6.2797,8.0584,24.628
0.6420,22.4091,6.2797,8.0584,24.628
0.6590,21.5867,6.3745,7.4027,23.694
0.6600,21.1320,6.3276,6.5441,23.009
0.6600,21.1320,6.3276,6.5441,23.009
0.6770,18.1599,5.2589,2.6880,19.096
0.6770,18.1599,5.2589,2.6880,19.096
0.6770,18.1599,5.2589,2.6880,19.096
0.6770,18.1599,5.2589,2.6880,19.096
0.6910,14.2254,3.1965,0.5786,14.592
0.6920,14.2254,3.1965,0.5786,14.592
0.7080,10.8187,1.5091,-2.1193,11.127
0.7080,10.8187,1.5091,-2.1193,11.127
0.7080,10.8187,1.5091,-2.1193,11.127
0.7080,10.8187,1.5091,-2.1193,11.127
0.7250,8.4835,0.2966,-3.8583,9.324
0.7250,8.4835,0.2966,-3.8583,9.324
0.7250,8.4835,0.2966,-3.8583,9.324
0.7420,5.7603,0.7067,-4.1264,7.121
0.7430,5.5381,0.9975,-4.5035,7.207
0.7430,5.5381,0.9975,-4.5035,7.207
0.7600,3.4072,1.5610,-6.6746,7.655
0.7610,2.2951,1.5104,-7.4523,7.943
0.7610,2.2951,1.5104,-7.4523,7.943
0.7610,2.2951,1.5104,-7.4523,7.943
0.7770,-0.0611,1.1335,-7.1127,7.203
0.7770,-0.0611,1.1335,-7.1127,7.203
0.7780,-0.0611,1.1335,-7.1127,7.203
0.7920,-2.9256,-0.1860,-3.5887,4.634
0.7920,-2.9256,-0.1860,-3.5887,4.634
0.7920,-2.9256,-0.1860,-3.5887,4.634
0.8090,-6.7433,-1.7875,-3.0718,7.623
0.8090,-6.7433,-1.7875,-3.0718,7.623
0.8090,-6.7433,-1.7875,-3.0718,7.623
0.8250,-5.8163,-3.5286,-2.4014,7.214
0.8250,-5.8163,-3.5286,-2.4014,7.214
0.8250,-5.8163,-3.5286,-2.4014,7.214
0.8250,-5.8163,-3.5286,-2.4014,7.214
0.8410,-2.1192,-1.9695,-2.5777,3.875
0.8420,-0.7482,-1.3808,-2.1321,2.648
0.8420,-0.7482,-1.3808,-2.1321,2.648
0.8580,1.6720,-1.1887,-0.8257,2.211
0.8580,1.6720,-1.1887,-0.8257,2.211
0.8690,3.3829,-0.8344,0.2310,3.492
0.8800,5.7978,0.1799,1.4414,5.977
0.8800,6.9404,0.9445,2.1721,7.333
0.8810,6.9404,0.9445,2.1721,7.333
0.8810,6.9404,0.9445,2.1721,7.333
0.8910,8.2523,2.4538,3.5539,9.314
0.8920,8.2523,2.4538,3.5539,9.314
0.8920,8.2523,2.4538,3.5539,9.314
0.9140,7.2386,1.3973,6.0580,9.542
0.9140,7.2386,1.3973,6.0580,9.542
0.9150,7.2386,1.3973,6.0580,9.542
0.9150,7.2386,1.3973,6.0580,9.542
0.9280,2.2467,-1.6391,5.4150,6.087
0.9280,4.2770,-0.7148,8.2241,9.297
0.9420,8.4279,2.4644,14.8756,17.274
0.9420,8.4279,2.4644,14.8756,17.274
0.9430,10.1791,3.2202,18.5670,21.418
0.9430,10.1791,3.2202,18.5670,21.418
0.9590,9.8444,-1.1232,10.1764,14.203
0.9600,9.8444,-1.1232,10.1764,14.203
0.9780,-23.8667,-11.2877,-24.9766,36.344
0.9780,-23.8667,-11.2877,-24.9766,36.344
0.9780,-23.8667,-11.2877,-24.9766,36.344
0.9780,-23.8667,-11.2877,-24.9766,36.344
0.9920,-9.8152,-1.8974,-18.5643,21.085
0.9920,-9.8152,-1.8974,-18.5643,21.085
0.9930,-9.8152,-1.8974,-18.5643,21.085
1.0080,-2.8537,3.5192,-25.6574,26.054
1.0090,-2.8537,3.5192,-25.6574,26.054
1.0090,-2.8537,3.5192,-25.6574,26.054
1.0250,5.2357,3.8926,-7.2274,9.737
1.0260,5.2357,3.8926,-7.2274,9.737
1.0260,5.2357,3.8926,-7.2274,9.737
1.0260,5.2357,3.8926,-7.2274,9.737
1.0440,6.0295,3.8792,-1.9004,7.417
1.0440,1.4691,4.6146,2.7537,5.571
1.0450,1.4691,4.6146,2.7537,5.571
1.0600,-4.5665,2.3263,12.8725,13.855
1.0610,-4.5665,2.3263,12.8725,13.855
1.0610,-4.5665,2.3263,12.8725,13.855
1.0790,-2.2089,-1.4328,8.0225,8.443
1.0790,-2.2089,-1.4328,8.0225,8.443
1.0800,-2.2089,-1.4328,8.0225,8.443
1.0800,-2.2089,-1.4328,8.0225,8.443
1.0970,-2.5040,-0.8931,6.3223,6.858
1.0970,-2.5040,-0.8931,6.3223,6.858
1.0980,-2.2419,-1.0798,5.0210,5.604
1.0980,-2.2419,-1.0798,5.0210,5.604
1.1090,-0.8750,-1.2212,2.7679,3.149
1.1090,-0.8750,-1.2212,2.7679,3.149
1.1250,0.8605,-1.3084,2.7568,3.170
1.1250,0.8605,-1.3084,2.7568,3.170
1.1260,0.8605,-1.3084,2.7568,3.170
1.1420,0.7193,-1.7623,3.7869,4.238
1.1420,0.7193,-1.7623,3.7869,4.238
1.1420,0.7193,-1.7623,3.7869,4.238
1.1590,0.4016,-2.1056,2.7787,3.509
1.1600,0.1161,-2.0284,2.1272,2.942
1.1600,0.1161,-2.0284,2.1272,2.942
1.1600,0.1161,-2.0284,2.1272,2.942
1.1790,-1.6268,-2.8295,0.4440,3.294
1.1790,-1.8713,-2.6650,0.1012,3.258
1.1790,-1.8713,-2.6650,0.1012,3.258
1.1800,-1.8713,-2.6650,0.1012,3.258
1.1950,-0.2586,-2.0912,-0.1993,2.117
1.1960,-0.2586,-2.0912,-0.1993,2.117
1.2080,2.0674,-0.9279,0.0071,2.266
1.2090,2.0674,-0.9279,0.0071,2.266
1.2090,2.0674,-0.9279,0.0071,2.266
1.2260,3.3131,0.4353,1.7429,3.769
1.2260,3.3131,0.4353,1.7429,3.769
1.2260,3.7816,1.3674,1.6821,4.359
1.2420,1.1773,-1.2033,1.3083,2.132
1.2430,1.1773,-1.2033,1.3083,2.132
1.2430,1.1773,-1.2033,1.3083,2.132
1.2440,1.1773,-1.2033,1.3083,2.132
1.2590,0.3766,-4.7440,0.6473,4.803
1.2590,0.3766,-4.7440,0.6473,4.803
1.2590,0.3766,-4.7440,0.6473,4.803
1.2780,-0.3614,-1.6422,0.9360,1.924
1.2790,-0.3614,-1.6422,0.9360,1.924
1.2790,-0.3614,-1.6422,0.9360,1.924
1.2930,-0.1229,0.9902,-0.8762,1.328
1.2940,-2.0810,1.0376,-3.5278,4.225
1.2950,-2.0810,1.0376,-3.5278,4.225
1.2950,-2.0810,1.0376,-3.5278,4.225
1.3090,-4.1709,-6.2485,-9.8535,12.391
1.3090,-4.1709,-6.2485,-9.8535,12.391
1.3260,-1.1631,-5.7993,-8.8048,10.607
1.3270,-1.1631,-5.7993,-8.8048,10.607
1.3270,-0.0803,-4.1714,-7.4158,8.509
1.3280,-0.0803,-4.1714,-7.4158,8.509
1.3420,2.6578,-0.5077,-0.7021,2.795
1.3420,4.2034,1.1688,1.4214,4.589
1.3430,4.2034,1.1688,1.4214,4.589
1.3430,4.2034,1.1688,1.4214,4.589
1.3590,6.0994,3.3451,5.4681,8.848
1.3590,6.0994,3.3451,5.4681,8.848
1.3780,3.5219,-0.2495,2.1678,4.143
1.3780,3.5219,-0.2495,2.1678,4.143
1.3860,0.1511,-1.2533,-0.0914,1.266
1.3860,0.1511,-1.2533,-0.0914,1.266
1.3930,-0.7022,-1.2973,-0.3822,1.524
1.3930,-0.7022,-1.2973,-0.3822,1.524
1.3930,-0.7022,-1.2973,-0.3822,1.524
1.3950,-0.7022,-1.2973,-0.3822,1.524
1.4090,-1.1886,-1.1915,-3.2101,3.625
1.4090,-0.9424,-1.0216,-3.8829,4.124
1.4260,-0.9055,-1.4155,-2.7279,3.204
1.4260,-0.9055,-1.4155,-2.7279,3.204
1.4260,-0.9055,-1.4155,-2.7279,3.204
1.4260,-0.9055,-1.4155,-2.7279,3.204
1.4450,-0.5332,0.2659,-2.9344,2.994
1.4450,-0.5332,0.2659,-2.9344,2.994
1.4460,-0.5332,0.2659,-2.9344,2.994
1.4460,-0.4500,0.7553,-3.3084,3.423
1.4610,0.1042,1.3687,-4.4857,4.691
1.4630,0.3532,1.4127,-4.2107,4.455
1.4750,0.9628,2.0696,-2.2770,3.224
1.4760,0.9628,2.0696,-2.2770,3.224
1.4760,0.9628,2.0696,-2.2770,3.224
1.4760,0.9628,2.0696,-2.2770,3.224
1.4920,1.8181,3.0093,-0.1326,3.518
1.4920,1.8181,3.0093,-0.1326,3.518
1.5090,1.8449,2.7469,-2.4810,4.136
1.5090,1.8449,2.7469,-2.4810,4.136
1.5090,1.8449,2.7469,-2.4810,4.136
1.5100,1.8449,2.7469,-2.4810,4.136
1.5270,3.4517,0.7649,-11.3810,11.918
1.5280,3.4517,0.7649,-11.3810,11.918
1.5280,3.4517,0.7649,-11.3810,11.918
1.5290,3.4517,0.7649,-11.3810,11.918
1.5420,1.1264,-0.8491,-4.0523,4.291
1.5430,1.1264,-0.8491,-4.0523,4.291
1.5610,0.9633,2.1484,2.3540,3.329
1.5610,0.9633,2.1484,2.3540,3.329
1.5620,0.9633,2.1484,2.3540,3.329
1.5620,0.9633,2.1484,2.3540,3.329
1.5760,0.9617,3.6665,3.4237,5.108
1.5760,0.9617,3.6665,3.4237,5.108
1.5920,-0.1643,2.6672,2.6828,3.787
1.5920,-0.1643,2.6672,2.6828,3.787
1.5930,-0.1643,2.6672,2.6828,3.787
1.5930,-0.1643,2.6672,2.6828,3.787
1.6090,-1.0243,1.2507,3.0550,3.456
1.6090,-1.0243,1.2507,3.0550,3.456
1.6100,-1.0243,1.2507,3.0550,3.456
1.6100,-1.0243,1.2507,3.0550,3.456
1.6290,-0.2268,-0.0573,1.2393,1.261
1.6290,-0.2268,-0.0573,1.2393,1.261
1.6300,-0.2268,-0.0573,1.2393,1.261
1.6420,0.2693,-0.2985,0.1866,0.443
1.6430,0.2219,-0.3255,0.3299,0.514
1.6430,0.2219,-0.3255,0.3299,0.514
1.6590,-0.4481,0.0024,1.5803,1.643
1.6620,-0.5957,0.2993,1.7471,1.870
1.6780,-0.0725,1.4903,1.1212,1.866
1.6780,-0.0725,1.4903,1.1212,1.866
1.6780,-0.0725,1.4903,1.1212,1.866
1.6780,-0.0725,1.4903,1.1212,1.866
1.6930,1.9298,2.2126,1.3240,3.221
1.6940,2.6881,2.1496,1.7948,3.882
1.6940,2.6881,2.1496,1.7948,3.882
1.6940,2.6881,2.1496,1.7948,3.882
1.7090,2.5167,0.0821,4.9580,5.561
1.7090,2.5167,0.0821,4.9580,5.561
1.7260,-2.6619,-2.9240,6.9723,8.016
1.7260,-2.6619,-2.9240,6.9723,8.016
1.7260,-2.6619,-2.9240,6.9723,8.016
1.7270,-2.6619,-2.9240,6.9723,8.016
1.7430,-4.3874,-2.4286,2.3300,5.530
1.7430,-4.3874,-2.4286,2.3300,5.530
1.7590,-3.5392,-0.9944,-1.0731,3.830
1.7600,-3.5392,-0.9944,-1.0731,3.830
1.7600,-3.5392,-0.9944,-1.0731,3.830
1.7610,-3.5392,-0.9944,-1.0731,3.830
1.7800,-0.6189,-0.0999,0.7391,0.969
1.7800,-0.6189,-0.0999,0.7391,0.969
1.7810,0.7036,1.1279,0.6755,1.491
1.7810,0.7036,1.1279,0.6755,1.491
1.7950,3.0818,2.8173,-0.4268,4.197
1.7960,3.0818,2.8173,-0.4268,4.197
1.7960,3.0818,2.8173,-0.4268,4.197
1.8090,2.6321,2.4514,-1.7576,4.003
1.8100,2.6321,2.4514,-1.7576,4.003
1.8100,2.6321,2.4514,-1.7576,4.003
1.8260,1.2593,2.3423,-4.6369,5.345
1.8260,1.2593,2.3423,-4.6369,5.345
1.8260,1.2593,2.3423,-4.6369,5.345
1.8430,-1.1914,1.8463,-5.9982,6.388
1.8440,-1.1914,1.8463,-5.9982,6.388
1.8440,-1.1914,1.8463,-5.9982,6.388
1.8600,-1.9550,1.1807,-6.0646,6.480
1.8600,-1.9550,1.1807,-6.0646,6.480
1.8600,-1.9550,1.1807,-6.0646,6.480
1.8600,-1.9550,1.1807,-6.0646,6.480
1.8800,-2.3960,1.9036,-4.9468,5.817
1.8810,-2.3960,1.9036,-4.9468,5.817
1.8810,-2.6806,1.6686,-4.9098,5.838
1.8820,-2.6806,1.6686,-4.9098,5.838
1.9000,-4.5541,2.4061,-4.5677,6.884
1.9000,-4.5541,2.4061,-4.5677,6.884
1.9000,-4.5541,2.4061,-4.5677,6.884
1.9010,-4.5541,2.4061,-4.5677,6.884
1.9100,-4.9836,2.4467,-3.3536,6.486
1.9100,-4.9836,2.4467,-3.3536,6.486
1.9260,-4.2934,0.4791,0.5284,4.352
1.9260,-4.2934,0.4791,0.5284,4.352
1.9430,-0.4007,-0.6714,4.4851,4.553
1.9430,-0.4007,-0.6714,4.4851,4.553
1.9440,1.2938,0.8501,3.8343,4.135
1.9450,1.2938,0.8501,3.8343,4.135
1.9600,5.5183,8.1418,0.5758,9.853
1.9610,5.5183,8.1418,0.5758,9.853
1.9800,2.8492,1.8551,-3.0263,4.552
1.9800,2.8492,1.8551,-3.0263,4.552
1.9800,2.8492,1.8551,-3.0263,4.552
1.9810,2.8492,1.8551,-3.0263,4.552
1.9960,3.3436,-1.8913,-5.1303,6.409
1.9970,3.3436,-1.8913,-5.1303,6.409
1.9970,3.3436,-1.8913,-5.1303,6.409
1.9970,3.3436,-1.8913,-5.1303,6.409
2.0120,2.6223,-5.9337,-4.1534,7.703
2.0130,2.6223,-5.9337,-4.1534,7.703
2.0270,2.1467,-4.0620,-2.7652,5.362
2.0280,2.1467,-4.0620,-2.7652,5.362
2.0280,2.1467,-4.0620,-2.7652,5.362
2.0280,2.1467,-4.0620,-2.7652,5.362
2.0430,1.2389,0.7003,-1.7170,2.230
2.0430,1.2389,0.7003,-1.7170,2.230
2.0600,-1.1145,4.4613,-4.9648,6.767
2.0610,-1.1145,4.4613,-4.9648,6.767
2.0610,-1.1145,4.4613,-4.9648,6.767
2.0610,-1.1145,4.4613,-4.9648,6.767
2.0790,-2.0080,2.1938,-9.4134,9.872
2.0790,-1.6990,1.6016,-11.4846,11.720
2.0790,-1.6990,1.6016,-11.4846,11.720
2.0790,-1.6990,1.6016,-11.4846,11.720
2.0930,0.5526,-1.8634,-17.1776,17.287
2.0940,0.5526,-1.8634,-17.1776,17.287
2.1090,4.9611,-1.9356,-16.7894,17.614
2.1090,4.9611,-1.9356,-16.7894,17.614
2.1100,4.9611,-1.9356,-16.7894,17.614
2.1100,4.9611,-1.9356,-16.7894,17.614
2.1270,7.8470,2.0420,0.0483,8.108
2.1270,7.8470,2.0420,0.0483,8.108
2.1270,7.8470,2.0420,0.0483,8.108
2.1280,7.8470,2.0420,0.0483,8.108
2.1430,4.9508,0.0372,35.4814,35.825
2.1440,4.9508,0.0372,35.4814,35.825
2.1630,8.2128,10.2509,4.9577,14.040
2.1640,8.2128,10.2509,4.9577,14.040
2.1640,8.2128,10.2509,4.9577,14.040
2.1640,8.2128,10.2509,4.9577,14.040
2.1760,6.0343,5.8430,-15.8712,17.957
2.1760,6.0343,5.8430,-15.8712,17.957
2.1930,3.1705,-0.8582,-18.4607,18.751
2.1940,2.1632,-3.1320,-17.2978,17.712
2.1940,2.1632,-3.1320,-17.2978,17.712
2.1940,2.1632,-3.1320,-17.2978,17.712
2.2100,-0.1804,-8.2203,-5.1063,9.679
2.2100,-0.1804,-8.2203,-5.1063,9.679
2.2100,-0.1804,-8.2203,-5.1063,9.679
2.2110,-0.1804,-8.2203,-5.1063,9.679
2.2270,-3.1967,-14.9061,16.3165,22.330
2.2280,-3.1967,-14.9061,16.3165,22.330
2.2440,-0.6935,-7.1585,-1.7132,7.393
2.2450,-0.6935,-7.1585,-1.7132,7.393
2.2450,-0.6935,-7.1585,-1.7132,7.393
2.2450,-0.6935,-7.1585,-1.7132,7.393
2.2610,-1.2487,-3.7914,-7.2019,8.234
2.2610,-1.2487,-3.7914,-7.2019,8.234
2.2610,-1.5868,-3.5421,-7.3737,8.333
2.2800,-2.0808,-3.2889,-5.1709,6.472
2.2810,-2.4341,-3.6295,-3.8074,5.796
2.2810,-2.4341,-3.6295,-3.8074,5.796
2.2990,-2.9900,-4.5464,1.2873,5.592
2.2990,-2.9900,-4.5464,1.2873,5.592
2.2990,-2.9900,-4.5464,1.2873,5.592
2.2990,-2.9900,-4.5464,1.2873,5.592
2.3090,-3.0896,-4.2771,3.4994,6.331
2.3100,-3.0642,-4.1173,3.4697,6.195
2.3270,-2.4826,-4.3570,0.9104,5.097
2.3270,-2.4826,-4.3570,0.9104,5.097
2.3270,-2.4826,-4.3570,0.9104,5.097
2.3270,-2.4826,-4.3570,0.9104,5.097
2.3430,-1.8404,-4.5976,-0.2216,4.957
2.3440,-1.5982,-5.0575,-0.1880,5.307
2.3440,-1.5982,-5.0575,-0.1880,5.307
2.3600,-0.6025,-7.6016,1.4808,7.768
2.3610,-0.6025,-7.6016,1.4808,7.768
2.3610,-0.6025,-7.6016,1.4808,7.768
2.3790,-0.5667,-9.5991,2.8649,10.034
2.3790,-0.5667,-9.5991,2.8649,10.034
2.3800,-0.5667,-9.5991,2.8649,10.034
2.3800,-0.5667,-9.5991,2.8649,10.034
2.3930,0.1044,-6.7295,4.3806,8.030
2.3940,0.1044,-6.7295,4.3806,8.030
2.4100,0.1198,-7.5136,4.2659,8.641
2.4110,0.0751,-8.4112,4.2318,9.416
2.4210,-0.1758,-9.6167,4.4475,10.597
2.4210,-0.1758,-9.6167,4.4475,10.597
2.4270,-0.9423,-10.6459,5.3895,11.969
2.4270,-0.9423,-10.6459,5.3895,11.969
2.4270,-0.9423,-10.6459,5.3895,11.969
2.4430,-4.0350,-8.6657,6.7545,11.705
2.4440,-4.0350,-8.6657,6.7545,11.705
2.4440,-4.0350,-8.6657,6.7545,11.705
2.4600,-5.4396,-8.4091,6.7731,12.090
2.4600,-5.4396,-8.4091,6.7731,12.090
2.4600,-5.4396,-8.4091,6.7731,12.090
2.4780,-6.4346,-8.1296,3.9607,11.099
2.4780,-6.2955,-7.8919,2.9733,10.524
2.4790,-6.2955,-7.8919,2.9733,10.524
2.4790,-6.2955,-7.8919,2.9733,10.524
2.4940,-5.5768,-8.0744,-0.2815,9.817
2.4950,-5.5768,-8.0744,-0.2815,9.817
2.4950,-5.5768,-8.0744,-0.2815,9.817
2.5100,-2.6078,-5.2774,-6.3244,8.640
2.5100,-2.6078,-5.2774,-6.3244,8.640
2.5100,-2.6078,-5.2774,-6.3244,8.640
2.5270,0.5654,-3.2422,-13.8807,14.266
2.5280,0.5654,-3.2422,-13.8807,14.266
2.5280,0.5654,-3.2422,-13.8807,14.266
2.5280,0.5654,-3.2422,-13.8807,14.266
2.5450,1.8812,-1.4319,-13.3947,13.602
2.5460,2.6985,-0.8195,-12.2202,12.541
2.5470,2.6985,-0.8195,-12.2202,12.541
2.5600,4.3677,0.3759,-3.8996,5.867
2.5600,4.3677,0.3759,-3.8996,5.867
2.5600,4.3677,0.3759,-3.8996,5.867
2.5790,1.1877,1.0367,11.2269,11.337
2.5790,1.1877,1.0367,11.2269,11.337
2.5790,1.1877,1.0367,11.2269,11.337
2.5790,1.1877,1.0367,11.2269,11.337
2.5970,3.9183,-0.2411,6.7320,7.793
2.5970,3.9183,-0.2411,6.7320,7.793
2.5990,3.9183,-0.2411,6.7320,7.793
2.6120,5.2179,-1.9250,-7.2722,9.155
2.6120,4.3502,-1.6705,-8.4897,9.685
2.6130,4.3502,-1.6705,-8.4897,9.685
2.6280,1.2957,-1.5372,3.3978,3.948
2.6280,1.2957,-1.5372,3.3978,3.948
2.6280,1.2957,-1.5372,3.3978,3.948
2.6440,3.3954,-1.1469,-1.1952,3.778
2.6450,3.3954,-1.1469,-1.1952,3.778
2.6450,3.3954,-1.1469,-1.1952,3.778
2.6600,7.9549,1.3499,-6.9979,10.681
2.6600,8.7425,1.9917,-6.8366,11.275
2.6600,8.7425,1.9917,-6.8366,11.275
2.6780,6.6244,2.5429,-4.6310,8.473
2.6790,6.6244,2.5429,-4.6310,8.473
2.6790,6.6244,2.5429,-4.6310,8.473
2.6790,6.6244,2.5429,-4.6310,8.473
2.6940,3.8003,2.7026,-3.9004,6.079
2.6960,3.4493,2.8776,-4.0230,6.030
2.6960,3.4493,2.8776,-4.0230,6.030
2.7100,3.0041,3.2775,-3.6599,5.759
2.7110,3.0041,3.2775,-3.6599,5.759
2.7110,3.0041,3.2775,-3.6599,5.759
2.7270,3.3694,3.2898,-3.5031,5.869
2.7270,3.3694,3.2898,-3.5031,5.869
2.7280,3.3694,3.2898,-3.5031,5.869
2.7440,4.7340,3.4406,-3.4034,6.770
2.7440,4.7340,3.4406,-3.4034,6.770
2.7440,4.7340,3.4406,-3.4034,6.770
2.7450,4.7340,3.4406,-3.4034,6.770
2.7600,5.2382,3.2540,-2.8086,6.776
2.7610,5.2382,3.2540,-2.8086,6.776
2.7620,5.3387,3.3827,-2.6408,6.850
2.7830,5.0289,4.7349,-2.9531,7.512
2.7830,5.0289,4.7349,-2.9531,7.512
2.7830,5.0289,4.7349,-2.9531,7.512
2.7840,5.0289,4.7349,-2.9531,7.512
2.7930,4.6286,5.7947,-3.3127,8.123
2.7940,4.6286,5.7947,-3.3127,8.123
2.8100,2.5076,7.4605,-3.7852,8.734
2.8110,2.5076,7.4605,-3.7852,8.734
2.8110,2.5076,7.4605,-3.7852,8.734
